position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,2020-10-16,Jack Butland,196,128899,['England'],1800000,: Ablöse €1.10m,29,1993-10-03,Hull City,,,False,
Goalkeeper,right,Shoulder injury - Return unknown,2018-01-07,Vicente Guaita,190,64399,['Spain'],1500000,Getafe CF,35,1987-10-01,Without Club,,,False,
Goalkeeper,right,,2021-12-07,Remi Matthews,183,196722,['England'],300000,Sunderland AFC,28,1994-10-02,Crystal Palace,,,False,
Centre-Back,right,,2021-07-18,Marc Guéhi,182,392757,"['England', ""Cote d'Ivoire""]",32000000,: Ablöse €23.34m,21,2000-07-13,Manchester City,,,False,
Centre-Back,right,Red card suspension – Premier League – until 24/08/2026,2021-07-28,Joachim Andersen,192,260827,['Denmark'],25000000,: Ablöse €17.50m,26,1996-05-31,Fulham FC,,,False,
Centre-Back,right,,2020-07-27,Nathan Ferguson,184,507254,"['England', 'Jamaica']",2500000,West Bromwich Albion,21,2000-06-10,Without Club,,,False,
Centre-Back,right,,2016-05-07,James Tomkins,192,61592,['England'],1500000,West Ham United,33,1989-03-29,Retired,,,False,
Centre-Back,left,,2018-01-23,Jarosław Jach,192,327755,['Poland'],500000,Zaglebie Lubin,28,1994-02-17,Znicz Pruszkow,,,False,
Left-Back,left,,2020-01-07,Tyrick Mitchell,181,730893,"['England', 'Jamaica']",25000000,Crystal Palace U23,22,1999-01-09,Crystal Palace,,,False,
Left-Back,left,,,Reece Hannam,186,503241,['England'],200000,,21,2000-11-09,VfR Aalen,,,False,
Left-Back,left,,,Tayo Adaramola,177,724529,"['Ireland', 'Nigeria']",,,18,2003-11-14,Crystal Palace U21,,,False,
Right-Back,right,,2012-01-07,Joel Ward,186,92572,['England'],2000000,: Ablöse €650k,32,1989-10-29,Without Club,,,False,
Right-Back,right,,2020-10-14,Nathaniel Clyne,175,85177,"['England', 'Grenada']",2000000,: Ablöse free transfer,31,1991-05-04,Crystal Palace,,,False,
Right-Back,right,,2014-08-14,Martin Kelly,191,78959,['England'],1000000,: Ablöse €2.00m,32,1990-04-27,Retired,,,False,
Defensive Midfield,left,,2017-07-24,Jaïro Riedewald,182,241481,"['Netherlands', 'Suriname']",5000000,: Ablöse €9.00m,25,1996-09-09,Sheffield United,,,False,
Defensive Midfield,right,,2017-01-31,Luka Milivojevic,183,74300,['Serbia'],4000000,: Ablöse €15.10m,31,1991-07-04,Al-Nasr SC (UAE),,,False,
Defensive Midfield,right,,2018-02-08,Cheikhou Kouyaté,189,66934,"['Senegal', 'Belgium']",4000000,West Ham United,32,1989-12-21,Retired,,,False,
Central Midfield,right,,2021-07-30,Conor Gallagher,182,488362,['England'],25000000,Chelsea FC U23,22,2000-06-02,Tottenham Hotspur,,,False,
Central Midfield,left,,2021-08-28,Will Hughes,185,207014,['England'],6000000,Watford FC,27,1995-04-17,Crystal Palace,,,False,
Central Midfield,both,,2014-01-09,James McArthur,178,41416,['Scotland'],1200000,Wigan Athletic,34,1987-07-10,Retired,,,False,
Central Midfield,left,,,Jack Wells-Morrison,180,814811,['England'],,,18,2004-02-18,Wealdstone FC,,,False,
Left Midfield,left,,2017-01-13,Jeffrey Schlupp,178,157506,"['Ghana', 'Germany']",8000000,Leicester City,29,1992-12-23,Without Club,,,False,
Attacking Midfield,right,,2020-08-28,Eberechi Eze,178,479999,"['England', 'Nigeria']",22000000,Queens Park Rangers,24,1998-06-29,Arsenal FC,,,False,
Left Winger,right,,2015-02-02,Wilfried Zaha,180,145988,"[""Cote d'Ivoire"", 'England']",38000000,Manchester United,29,1992-10-11,Without Club,,,False,
Right Winger,left,,2021-08-07,Michael Olise,180,566723,"['France', 'England']",22000000,Reading FC,20,2001-12-12,Bayern Munich,,,False,
Right Winger,left,,2022-01-07,Jesurun Rak-Sakyi,178,586834,"['Ghana', 'England']",500000,Crystal Palace U21,19,2002-05-10,Crystal Palace,,,False,
Right Winger,left,,2022-01-07,Scott Banks,183,596821,"['Scotland', 'Wales']",250000,Crystal Palace U21,20,2001-09-26,FC St. Pauli,,,False,
Centre-Forward,right,,2021-08-31,Odsonne Édouard,187,344152,"['France', 'Haiti']",17000000,: Ablöse €16.30m,24,1998-01-16,RC Lens,,,False,
Centre-Forward,right,,2022-01-31,Jean-Philippe Mateta,192,420002,"['France', 'DR Congo']",10000000,1.FSV Mainz 05,25,1997-06-28,Crystal Palace,,,False,
Centre-Forward,right,,2019-07-25,Jordan Ayew,182,108354,"['Ghana', 'France']",6000000,: Ablöse €2.80m,30,1991-11-09,Without Club,,,False,
Centre-Forward,right,,2016-08-20,Christian Benteke,190,50201,"['Belgium', 'DR Congo']",6000000,: Ablöse €31.20m,31,1990-03-12,Al-Wahda FC,,,False,
Centre-Forward,right,Syndesmotic ligament tear - Return unknown,2022-01-31,Luke Plange,188,586986,['England'],800000,Derby County,19,2002-04-11,Grasshopper Club Zurich,,,False,
Centre-Forward,right,,,Rob Street,189,703474,['England'],,,20,2001-09-26,Lincoln City,,,False,
