position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,2020-01-07,Robert Sánchez,197,403151,"['Spain', 'England']",16000000,Brighton & Hove Albion U23,24,1997-11-18,Chelsea FC,,,False,
Goalkeeper,right,,2021-07-16,Kjell Scherpen,206,463527,['Netherlands'],2200000,: Ablöse €5.00m,22,2000-01-23,Union Saint-Gilloise,,,False,
Goalkeeper,left,,2014-01-07,Christian Walton,195,208379,['England'],800000,Brighton & Hove Albion U18,26,1995-09-11,Ipswich Town,,,False,
Goalkeeper,right,,2018-01-07,Jason Steele,188,73564,"['England', 'Scotland']",600000,Sunderland AFC,31,1990-08-18,Brighton & Hove Albion,,,False,
Goalkeeper,right,,2022-07-29,Tom McGill,185,406556,"['Canada', 'England']",,Brighton & Hove Albion U21,22,2000-03-25,Brighton & Hove Albion,,,False,
Centre-Back,right,Team captain,2010-01-07,Lewis Dunk,192,148153,['England'],20000000,: Ablöse -,30,1991-11-21,Brighton & Hove Albion,,,False,
Centre-Back,right,,2019-03-08,Adam Webster,190,212847,['England'],17000000,Bristol City,27,1995-04-01,Without Club,,,False,
Centre-Back,left,,2018-09-08,Dan Burn,201,134270,['England'],12000000,Wigan Athletic,30,1992-09-05,Newcastle United,,,False,
Centre-Back,right,,2020-10-09,Jan Paul van Hecke,189,576314,['Netherlands'],5000000,NAC Breda,22,2000-08-06,Tottenham Hotspur,,,False,
Centre-Back,right,,2016-08-26,Shane Duffy,193,119269,"['Ireland', 'Northern Ireland']",5000000,Blackburn Rovers,30,1992-01-01,Without Club,,,False,
Centre-Back,left,,2019-01-07,Matt Clarke,185,307497,['England'],3000000,Portsmouth FC,25,1996-09-22,Derby County,,,False,
Centre-Back,right,,,Antef Tsoungui,185,503858,"['Belgium', 'England']",300000,,19,2002-12-30,GD Estoril Praia,,,False,
Centre-Back,right,,,Ed Turns,186,580809,"['Wales', 'England']",200000,,19,2002-10-18,Exeter City,,,False,
Centre-Back,right,,2024-01-07,Odeluga Offiah,187,567597,"['England', 'Nigeria']",200000,Brighton & Hove Albion U21,19,2002-10-26,Preston North End,,,False,
Left-Back,left,,2021-08-31,Marc Cucurella,173,284857,['Spain'],28000000,Getafe CF,23,1998-07-22,Real Madrid,,,False,
Left-Back,right,,2020-04-10,Michal Karbownik,175,401604,['Poland'],2500000,Legia Warszawa,21,2001-03-13,Basaksehir FK,,,False,
Left-Back,left,,2021-01-07,Haydon Roberts,184,533523,['England'],500000,Brighton & Hove Albion U23,20,2002-10-05,Reading FC,,,False,
Left-Back,left,,,James Furlong,178,580030,['Ireland'],,,20,2002-07-06,Without Club,,,False,
Right-Back,right,,2020-01-31,Tariq Lamptey,163,504148,"['Ghana', 'England']",18000000,Chelsea FC U23,21,2000-09-30,Queens Park Rangers,,,False,
