position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,,,1998-01-01,Gary Walsh,191,13547,['England'],,: Ablöse €700k,33,1968-03-21,Retired,,,False,
Goalkeeper,right,,2000-03-02,Neville Southall,185,135910,['Wales'],,: Ablöse ?,42,1958-09-16,Retired,,,False,
Goalkeeper,right,,1999-01-07,Matt Clarke,191,13781,['England'],,: Ablöse free transfer,27,1973-03-11,Retired,,,False,
Goalkeeper,right,,1999-03-12,Aidan Davison,185,42041,"['Northern Ireland', 'England']",,Sheffield United,33,1968-11-05,Retired,,,False,
Centre-Back,right,,,Matt Lawrence,185,13590,['England'],,,27,1974-06-19,Retired,,,False,
Centre-Back,right,,1999-01-07,David Wetherall,191,13615,['England'],,: Ablöse €2.10m,30,1971-03-14,Retired,,,False,
Centre-Back,right,,1998-01-07,Ashley Westwood,183,50009,['England'],,Crewe Alexandra,24,1976-08-31,Retired,,,False,
Centre-Back,right,,2001-01-01,Robert Molenaar,192,6249,['Netherlands'],,: Ablöse €680k,32,1969-02-27,Retired,,,False,
Centre-Back,right,,1994-01-07,Andrew O'Brien,191,3228,"['Ireland', 'England']",,Bradford City U18,22,1979-06-29,Retired,,,False,
Centre-Back,right,,2000-06-07,Peter Atherton,180,13552,['England'],,: Ablöse free transfer,31,1970-06-04,Retired,,,False,
Centre-Back,right,,1997-01-07,Mark Bower,178,13554,['England'],,Bradford City U18,21,1980-01-23,Retired,,,False,
Left-Back,left,,1999-07-16,Andy Myers,178,15058,['England'],,: Ablöse €1.20m,27,1973-03-11,Retired,,,False,
Left-Back,left,,2001-01-07,Lewis Emanuel,173,13568,"['England', 'Ireland']",,Bradford City U18,17,1983-04-10,Retired,,,False,
Left-Back,left,,1994-01-07,Wayne Jacobs,173,13587,['England'],,: Ablöse ?,32,1969-03-02,Retired,,,False,
Right-Back,both,,2000-01-07,Ian Nolan,183,107097,"['Northern Ireland', 'England']",,: Ablöse free transfer,30,1970-09-07,Retired,,,False,
Right-Back,right,,1999-11-06,Gunnar Halle,183,102506,['Norway'],,: Ablöse ?,35,1965-11-08,Retired,,,False,
Right-Back,right,,2000-02-08,Dan Petrescu,175,102023,"['Romania', 'England']",,: Ablöse €1.10m,33,1967-12-22,Retired,,,False,
Defensive Midfield,right,,2001-01-25,Gary Locke,178,12717,['Scotland'],,Heart of Midlothian FC,26,1975-06-16,Retired,,,False,
Central Midfield,right,,1998-01-07,Stuart McCall,168,13529,"['Scotland', 'England']",,: Ablöse free transfer,37,1964-10-06,Retired,,,False,
Central Midfield,right,,1998-01-07,Gareth Whalley,178,12726,['England'],,Crewe Alexandra,27,1973-12-19,Retired,,,False,
Central Midfield,right,,1997-01-07,Jamie Lawrence,176,14039,"['Jamaica', 'England']",,: Ablöse ?,31,1970-08-03,Retired,,,False,
Central Midfield,,,1999-01-07,Scott Kerr,175,67388,['England'],,Bradford City U18,19,1981-11-12,Retired,,,False,
Right Midfield,right,,2000-11-24,Billy McKinlay,175,9212,['Scotland'],,Blackburn Rovers,32,1969-04-22,Retired,,,False,
Right Midfield,right,,2000-12-07,David Hopkin,183,107198,['Scotland'],,: Ablöse €3.80m,30,1970-08-21,Retired,,,False,
Left Midfield,left,,1999-01-07,Lee Sharpe,183,107229,['England'],,: Ablöse €300k,30,1971-05-27,Retired,,,False,
Left Winger,left,,2001-01-05,Peter Beagrie,,138385,['England'],,Wigan Athletic,35,1965-11-28,Retired,,,False,
Second Striker,,,1997-01-03,Robbie Blake,175,3490,['England'],,Darlington FC (- 2012),25,1976-04-03,Retired,,,False,
Second Striker,right,,2000-01-07,Benny Carbone,168,3389,['Italy'],,: Ablöse ?,29,1971-08-14,Retired,,,False,
Second Striker,right,,2001-03-07,Eoin Jess,178,10009,['Scotland'],,Aberdeen FC,30,1970-12-13,Retired,,,False,
Centre-Forward,right,,2000-01-07,Ashley Ward,185,13548,['England'],,Blackburn Rovers,30,1970-11-24,Retired,,,False,
Centre-Forward,right,,1998-01-08,Lee Mills,185,211264,['England'],,: Ablöse €1.25m,30,1970-10-07,Retired,,,False,
Centre-Forward,right,,2003-01-07,Dean Windass,178,3328,['England'],,Sheffield United,32,1969-01-04,Retired,,,False,
Centre-Forward,right,,1998-08-14,Isaiah Rankin,178,16495,['England'],,: Ablöse €2.00m,23,1978-05-22,Retired,,,False,
Centre-Forward,right,,1999-06-08,Dean Saunders,173,92213,['Wales'],,SL Benfica,37,1964-06-21,Retired,,,False,
Striker,,,,Gareth Grant,188,105052,['England'],,,20,1980-06-09,Retired,,,False,
Centre-Forward,right,,2000-10-26,Stan Collymore,188,106811,['England'],,: Ablöse free transfer,30,1971-01-22,Retired,,,False,
