position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,left,,1996-01-07,Paul Gerrard,188,3584,['England'],,: Ablöse €1.50m,28,1973-01-22,Retired,,,False,
Goalkeeper,right,,1998-01-07,Steve Simonsen,187,3583,"['England', 'Denmark']",,: Ablöse €4.95m,22,1979-03-04,Retired,,,False,
Goalkeeper,left,,1997-01-11,Thomas Myhre,188,3566,['Norway'],,Viking FK,27,1973-10-16,Retired,,,False,
Centre-Back,right,,1999-05-17,Richard Gough,183,101124,['Scotland'],,: Ablöse free transfer,39,1962-05-04,Retired,,,False,
Centre-Back,right,,1999-02-16,David Weir,191,3312,['Scotland'],,Heart of Midlothian FC,31,1970-10-05,Retired,,,False,
Centre-Back,right,,1996-01-07,Richard Dunne,188,3807,['Ireland'],,: Ablöse -,21,1979-09-21,Retired,,,False,
Centre-Back,right,,1986-08-22,Dave Watson,183,135911,['England'],,: Ablöse €1.85m,39,1961-11-20,Retired,,,False,
Centre-Back,right,,1999-01-19,Peter Clarke,188,25201,['England'],,Everton FC Reserves,19,1982-03-01,Prescot Cables FC,,,False,
Left-Back,both,,2000-01-07,Alessandro Pistone,180,3588,['Italy'],,Newcastle United,25,1975-07-27,Retired,,,False,
Left-Back,left,,1998-01-08,David Unsworth,187,3272,['England'],,: Ablöse €4.60m,27,1973-10-16,Retired,,,False,
Left-Back,left,,1997-01-07,Michael Ball,178,9423,['England'],,: Ablöse -,21,1979-02-10,Retired,,,False,
Left-Back,left,,2000-01-10,Gary Naysmith,178,3589,['Scotland'],,Heart of Midlothian FC,22,1978-11-16,Retired,,,False,
Right-Back,right,,2000-04-07,Steve Watson,185,3309,['England'],,: Ablöse €3.75m,27,1974-01-04,Retired,,,False,
Right-Back,right,,1998-01-07,Alec Cleland,175,173069,['Scotland'],,: Ablöse ?,30,1970-10-12,Retired,,,False,
Right-Back,N/A,,1999-01-08,Abel Xavier,,3211,"['Portugal', 'Mozambique']",,: Ablöse €2.10m,28,1972-11-30,Retired,,,False,
Right-Back,right,,2000-01-07,Tony Hibbert,173,3614,['England'],,: Ablöse -,20,1981-02-20,Retired,,,False,
Defensive Midfield,N/A,,2007-01-08,Thomas Gravesen,,301,['Denmark'],,: Ablöse ?,25,1976-11-03,Retired,,,False,
Defensive Midfield,left,,2000-10-21,Idan Tal,180,24485,['Israel'],,Maccabi Petah Tikva,25,1975-09-13,Retired,,,False,
Central Midfield,N/A,,2000-01-07,Alex Nyarko,,3727,"['Ghana', 'Switzerland']",,: Ablöse €6.30m,27,1973-10-15,Retired,,,False,
Central Midfield,left,,2000-10-03,Stephen Hughes,183,10400,['England'],,: Ablöse €4.50m,24,1976-09-18,Retired,,,False,
Central Midfield,right,,1999-03-25,Scot Gemmill,181,3617,['Scotland'],,: Ablöse €300k,30,1971-02-01,Retired,,,False,
Central Midfield,right,,2002-01-07,Leon Osman,173,3620,['England'],,Everton FC Reserves,20,1981-05-17,Retired,,,False,
Right Midfield,right,,2000-07-18,Niclas Alexandersson,181,3265,['Sweden'],,: Ablöse €3.80m,29,1971-12-29,Retired,,,False,
Right Midfield,right,,1999-02-19,Peter Degn,178,22461,['Denmark'],,Aarhus GF,24,1977-06-04,Retired,,,False,
Left Midfield,left,,1999-05-08,Mark Pembridge,172,3615,['Wales'],,SL Benfica,30,1970-11-29,Retired,,,False,
Left Midfield,left,,,David Carney,183,10387,['Australia'],,,17,1983-11-30,Retired,,,False,
Left Midfield,left,,2000-01-07,Kevin McLeod,180,3619,"['England', 'Scotland']",,: Ablöse -,20,1980-12-09,Retired,,,False,
Attacking Midfield,right,,2000-07-17,Paul Gascoigne,178,3830,['England'],,: Ablöse free transfer,34,1967-05-27,Retired,,,False,
Right Winger,right,,1996-01-07,Danny Cadamarteri,175,4220,"['England', 'Jamaica']",,: Ablöse -,21,1979-12-10,Retired,,,False,
Second Striker,N/A,,2000-03-14,Mark Hughes,,8022,['Wales'],,Southampton FC,37,1963-01-11,Retired,,,False,
Centre-Forward,right,,1999-01-07,Kevin Campbell,183,3468,"['England', 'Jamaica']",,: Ablöse €4.40m,31,1970-04-02,---,,,False,
Centre-Forward,right,,2003-01-09,Francis Jeffers,178,3186,['England'],,: Ablöse free transfer,20,1981-01-25,Retired,,,False,
Centre-Forward,N/A,,1999-11-11,Joe-Max Moore,,1529,['United States'],,: Ablöse free transfer,30,1971-02-23,Retired,,,False,
Centre-Forward,left,,2000-08-17,Duncan Ferguson,193,3239,['Scotland'],,Newcastle United,29,1971-12-27,Retired,,,False,
Centre-Forward,right,,1996-01-07,Phil Jevons,178,47982,['England'],,: Ablöse -,21,1979-01-08,Retired,,,False,
