position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,left,,1999-05-25,Dean Kiely,185,3748,"['Ireland', 'England']",,Bury FC,30,1970-10-10,Retired,,,False,
Goalkeeper,right,,1997-10-23,Sasa Ilic,193,4138,"['Serbia', 'Australia']",,Unknown,28,1972-07-18,Retired,,,False,
Goalkeeper,,,2000-01-07,Ben Roberts,185,4099,['England'],,: Ablöse free transfer,26,1975-06-22,Retired,,,False,
Goalkeeper,,,2000-03-11,Tony Caig,183,3563,['England'],,Blackpool FC,27,1974-11-04,Retired,,,False,
Centre-Back,right,,1990-03-07,Steve Brown,185,13401,['England'],,Charlton Athletic U18,29,1972-05-13,Retired,,,False,
Centre-Back,right,,2000-08-11,Mark Fish,187,3087,['South Africa'],,: Ablöse €1.55m,27,1974-03-14,Retired,,,False,
Centre-Back,,,1995-01-07,Richard Rufus,185,4101,['England'],,Charlton Athletic U18,26,1975-12-01,Retired,,,False,
Centre-Back,right,,1998-09-30,Carl Tiler,188,198681,['England'],,: Ablöse €1.10m,31,1970-11-02,Retired,,,False,
Centre-Back,,,1998-03-26,Eddie Youds,185,223443,['England'],,Bradford City,31,1970-03-05,Retired,,,False,
Centre-Back,right,,1999-01-07,Andy Todd,178,3103,['England'],,: Ablöse €1.50m,26,1974-09-21,Retired,,,False,
Centre-Back,right,,2010-08-31,Jonathan Fortune,188,4103,['England'],,Sheffield United,20,1980-08-23,Retired,,,False,
Left-Back,left,,2007-01-07,Chris Powell,178,4100,"['England', 'Jamaica']",,Watford FC,31,1969-08-09,Retired,,,False,
Left-Back,left,,1998-01-07,Paul Konchesky,178,3296,['England'],,Charlton Athletic U18,20,1981-05-15,Retired,,,False,
Right-Back,right,,1999-01-07,Greg Shields,175,12723,['Scotland'],,Dunfermline Athletic FC,24,1976-08-21,Retired,,,False,
Defensive Midfield,right,,2000-05-08,Radostin Kishishev,180,3001,['Bulgaria'],,: Ablöse €4.50m,26,1974-07-30,Retired,,,False,
Defensive Midfield,right,,1996-01-07,Mark Kinsella,175,4064,['Ireland'],,Colchester United,28,1972-12-08,Retired,,,False,
Defensive Midfield,both,,2000-01-07,Karim Bagheri,186,14829,['Iran'],,: Ablöse €550k,27,1974-02-20,Retired,,,False,
Central Midfield,right,,1997-01-08,Scott Parker,180,3785,['England'],,Charlton Athletic U18,20,1980-10-13,Retired,,,False,
Central Midfield,left,,1998-01-07,Kemal Izzet,173,42064,"['England', 'Türkiye']",,Charlton Athletic U18,20,1980-09-29,Retired,,,False,
Right Midfield,right,,1993-01-07,Shaun Newton,174,9171,['England'],,Charlton Athletic U18,25,1975-08-20,Retired,,,False,
Left Midfield,left,,2001-02-11,John Salako,175,13423,"['England', 'Nigeria']",,Reading FC,32,1969-11-02,Retired,,,False,
Attacking Midfield,right,,2000-01-07,Claus Jensen,183,3099,['Denmark'],,: Ablöse €6.00m,24,1977-04-29,Retired,,,False,
Right Winger,right,,1999-03-25,Graham Stuart,175,3334,['England'],,Sheffield United,30,1970-10-24,Retired,,,False,
Right Winger,right,,1992-09-15,John Robinson,178,10428,"['Wales', 'Zimbabwe']",,: Ablöse €75k,29,1971-08-29,Retired,,,False,
Centre-Forward,right,,1998-01-07,Andy Hunt,183,202555,['England'],,: Ablöse free transfer,31,1970-09-06,Retired,,,False,
Centre-Forward,right,,1997-05-23,Clive Mendonca,178,223425,['England'],,Grimsby Town,32,1968-09-09,Retired,,,False,
Centre-Forward,,,1999-08-01,Martin Pringle,190,17482,['Sweden'],,: Ablöse €1.10m,30,1970-11-18,Retired,,,False,
Centre-Forward,both,,2000-01-07,Jonatan Johansson,184,3117,"['Finland', 'Sweden']",,: Ablöse €4.30m,25,1975-08-16,Retired,,,False,
Centre-Forward,right,,2000-01-07,Mathias Svensson,186,3861,['Sweden'],,: Ablöse €900k,26,1974-09-24,Retired,,,False,
Striker,right,,2001-01-07,Mark DeBolla,173,12130,['England'],,: Ablöse free transfer,18,1983-01-06,Retired,,,False,
Centre-Forward,right,,1996-01-07,Kevin Lisbie,178,4097,"['Jamaica', 'England']",,Charlton Athletic U18,22,1978-10-17,Retired,,,False,
Centre-Forward,right,,1999-01-07,Charlie MacDonald,175,51351,['England'],,Charlton Athletic U18,20,1981-02-13,Retired,,,False,
Centre-Forward,right,,2001-01-07,Shaun Bartlett,188,3089,['South Africa'],,: Ablöse €3.00m,28,1972-10-31,Retired,,,False,
