position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,2007-01-07,Tim Howard,191,4267,"['United States', 'Hungary']",3500000,Manchester United,34,1979-06-03,Retired,,,False,
Goalkeeper,right,,2010-01-07,Jan Mucha,189,33195,['Slovakia'],1500000,Legia Warszawa,30,1982-05-12,Retired,,,False,
Centre-Back,right,,2007-04-07,Phil Jagielka,180,13520,"['England', 'Poland']",11000000,Sheffield United,30,1982-08-17,Retired,,,False,
Centre-Back,N/A,,2009-01-09,John Heitinga,,4315,['Netherlands'],7000000,: Ablöse €6.80m,29,1983-11-15,Retired,,,False,
Centre-Back,right,,2013-01-31,John Stones,188,186590,['England'],3500000,Barnsley FC,19,1994-05-28,Without Club,,,False,
Centre-Back,left,,2009-08-28,Sylvain Distin,192,3356,"['France', 'Guadeloupe']",1000000,: Ablöse €6.50m,35,1977-12-16,Retired,,,False,
Centre-Back,right,,2010-01-07,Shane Duffy,193,119269,"['Ireland', 'Northern Ireland']",750000,: Ablöse -,21,1992-01-01,Without Club,,,False,
Left-Back,left,,2007-07-08,Leighton Baines,170,13507,['England'],22000000,Wigan Athletic,28,1984-11-12,Retired,,,False,
Left-Back,left,,2012-08-31,Bryan Oviedo,172,124983,['Costa Rica'],4500000,: Ablöse €4.50m,23,1990-02-18,Without Club,,,False,
Left-Back,left,,2011-01-07,Luke Garbutt,180,110860,['England'],,: Ablöse -,20,1993-05-21,Salford City,,,False,
Right-Back,right,,2009-01-01,Séamus Coleman,177,68390,['Ireland'],4000000,Sligo Rovers,24,1988-11-10,Without Club,,,False,
Right-Back,right,,2000-01-07,Tony Hibbert,173,3614,['England'],1500000,: Ablöse -,32,1981-02-20,Retired,,,False,
Right-Back,right,,2005-04-08,Phil Neville,180,3404,['England'],1000000,Manchester United,36,1977-01-21,Retired,,,False,
Central Midfield,right,,2008-02-09,Marouane Fellaini,194,39679,"['Belgium', 'Morocco']",28000000,: Ablöse €21.76m,25,1987-11-22,Retired,,,False,
Central Midfield,right,,2011-01-07,Ross Barkley,189,131978,['England'],4500000,: Ablöse -,19,1993-05-12,Aston Villa,,,False,
Central Midfield,right,,2002-01-07,Leon Osman,173,3620,['England'],4500000,Everton FC Reserves,32,1981-05-17,Retired,,,False,
Central Midfield,right,,2012-01-13,Darron Gibson,183,42413,"['Ireland', 'Northern Ireland']",3500000,Manchester United,25,1987-10-25,Retired,,,False,
Central Midfield,left,,2012-10-19,Thomas Hitzlsperger,184,1573,['Germany'],1000000,Without Club,31,1982-05-04,Retired,,,False,
Central Midfield,right,No eligibility – SuperLiga,2012-02-14,Francisco Júnior,172,215840,"['Guinea-Bissau', 'Portugal']",,Without Club,21,1992-01-18,Without Club,,,False,
Left Midfield,both,,2012-07-31,Steven Pienaar,170,4321,['South Africa'],5500000,: Ablöse €5.75m,31,1982-03-17,Retired,,,False,
Right Winger,right,,2012-08-19,Kevin Mirallas,182,33639,"['Belgium', 'Spain']",10000000,: Ablöse €7.65m,25,1987-05-10,Retired,,,False,
Second Striker,right,,2012-04-07,Steven Naismith,178,12763,['Scotland'],5000000,: Ablöse free transfer,26,1986-09-14,Retired,,,False,
Centre-Forward,both,,2012-01-31,Nikica Jelavic,188,25742,['Croatia'],9000000,: Ablöse €6.60m,27,1985-08-27,Retired,,,False,
Centre-Forward,right,,2006-01-07,Victor Anichebe,190,39532,"['Nigeria', 'England']",3500000,: Ablöse -,25,1988-04-23,Retired,,,False,
Centre-Forward,left,,2010-01-07,Magaye Gueye,183,91956,"['Senegal', 'France']",2000000,: Ablöse €1.40m,22,1990-06-07,CSO Băicoi,,,False,
Centre-Forward,right,,2011-01-28,Apostolos Vellios,191,124495,['Greece'],2000000,: Ablöse €300k,21,1992-08-01,Without Club,,,False,
