position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,left,,2012-08-29,Júlio César,186,22412,['Brazil'],4000000,: Ablöse free transfer,33,1979-03-09,Retired,,,False,
Goalkeeper,right,,2012-01-07,Rob Green,191,11680,['England'],2000000,: Ablöse free transfer,33,1980-01-18,Retired,,,False,
Goalkeeper,right,,2008-01-07,Radek Cerny,187,21010,['Czech Republic'],500000,: Ablöse free transfer,39,1974-02-18,Retired,,,False,
Goalkeeper,right,,2011-01-07,Brian Murphy,185,4190,['Ireland'],500000,Ipswich Town,30,1983-07-05,Retired,,,False,
Centre-Back,N/A,,2013-01-31,Christopher Samba,,29016,"['Congo', 'France']",15000000,Anzhi Makhachkala,29,1984-03-28,Retired,,,False,
Centre-Back,right,,2012-01-01,Nedum Onuoha,183,28810,"['England', 'Nigeria']",3000000,: Ablöse €4.70m,26,1986-12-11,Retired,,,False,
Centre-Back,right,,2011-08-31,Anton Ferdinand,185,3698,"['England', 'St. Lucia']",2000000,Sunderland AFC,28,1985-02-18,Retired,,,False,
Centre-Back,left,,2010-01-07,Clint Hill,183,13583,['England'],750000,: Ablöse free transfer,34,1978-10-19,Retired,,,False,
Centre-Back,right,,2011-01-07,Michael Harriman,171,155233,"['Ireland', 'England']",,Queens Park Rangers U18,20,1992-10-23,Without Club,,,False,
Left-Back,left,,2011-01-08,Armand Traoré,184,33783,"['Senegal', 'France']",3500000,: Ablöse €1.35m,23,1989-08-10,Retired,,,False,
Left-Back,left,,2013-01-30,Seok-yeong Yun,183,126643,"['Korea, South']",750000,: Ablöse ?,23,1990-02-13,Chungbuk Cheongju FC,,,False,
Right-Back,right,,2012-08-17,Bosingwa,183,9813,"['Portugal', 'DR Congo']",3000000,: Ablöse free transfer,30,1982-08-24,Retired,,,False,
Right-Back,right,,2011-08-27,Luke Young,183,3271,['England'],1000000,: Ablöse €1.13m,33,1979-07-19,Retired,,,False,
Defensive Midfield,right,,2012-08-31,Stéphane Mbia,189,27470,"['Cameroon', 'France']",10000000,: Ablöse €6.00m,27,1986-05-20,Retired,,,False,
Defensive Midfield,right,,2012-01-07,Samba Diakité,186,136589,"['Mali', 'France']",3000000,: Ablöse €4.00m,24,1989-01-24,Retired,,,False,
Defensive Midfield,right,,2010-01-07,Shaun Derry,177,14007,['England'],500000,: Ablöse free transfer,35,1977-06-12,Retired,,,False,
Central Midfield,right,,2010-05-08,Adel Taarabt,185,45287,"['Morocco', 'France']",10000000,: Ablöse €1.20m,24,1989-05-24,Sharjah FC,,,False,
Central Midfield,right,,2012-08-30,Esteban Granero,180,44065,['Spain'],7500000,Real Madrid,25,1987-02-07,Retired,,,False,
Central Midfield,right,,2013-01-31,Jermaine Jenas,181,3461,['England'],3500000,: Ablöse free transfer,30,1983-02-18,Retired,,,False,
Central Midfield,left,,2009-01-07,Alejandro Faurlín,185,88067,"['Argentina', 'Italy']",3300000,Instituto ACC,26,1986-09-08,Retired,,,False,
Right Midfield,right,,2011-07-13,Kieron Dyer,170,3118,"['England', 'Antigua and Barbuda']",500000,: Ablöse free transfer,34,1978-12-29,Retired,,,False,
Left Midfield,left,,2008-02-01,Hogan Ephraim,175,31883,['England'],500000,: Ablöse €375k,25,1988-03-31,Retired,,,False,
Attacking Midfield,both,,2012-09-07,Ji-sung Park,178,4592,"['Korea, South']",3500000,Manchester United,32,1981-02-25,Retired,,,False,
Left Winger,right,,2012-07-27,Junior Hoilett,174,58993,"['Canada', 'Jamaica']",7000000,Blackburn Rovers,23,1990-05-06,Without Club,,,False,
Right Winger,right,,2011-01-08,Shaun Wright-Phillips,166,3467,"['England', 'Grenada']",2500000,: Ablöse €4.50m,31,1981-10-25,Retired,,,False,
Centre-Forward,right,,2013-01-16,Loïc Rémy,185,45121,"['France', 'Martinique']",10000000,: Ablöse €10.50m,26,1987-02-01,Retired,,,False,
Centre-Forward,right,,2015-01-07,Jamie Mackie,182,15929,"['Scotland', 'England']",3500000,: Ablöse free transfer,27,1985-09-22,Retired,,,False,
Centre-Forward,left,,2012-01-31,Bobby Zamora,184,4205,"['England', 'Trinidad and Tobago']",3500000,Fulham FC,32,1981-01-16,Retired,,,False,
Centre-Forward,right,,2012-01-31,Djibril Cissé,182,3966,"['France', ""Cote d'Ivoire""]",2500000,: Ablöse €5.00m,31,1981-12-08,Retired,,,False,
Centre-Forward,right,,2012-01-07,Andy Johnson,172,14031,['England'],1500000,Fulham FC,32,1981-10-02,Retired,,,False,
Centre-Forward,right,,2011-01-07,DJ Campbell,178,37896,['England'],1500000,Blackpool FC,31,1981-12-11,Retired,,,False,
Centre-Forward,left,,2011-01-07,Jay Bothroyd,190,8188,"['England', 'Guyana']",1000000,: Ablöse free transfer,31,1982-07-05,Retired,,,False,
Centre-Forward,right,,2010-08-31,Rob Hulse,185,9980,['England'],250000,: Ablöse €975k,33,1979-10-25,Retired,,,False,
