position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,2010-01-07,Simon Mignolet,193,50219,['Belgium'],5500000,: Ablöse €2.50m,25,1988-06-03,Retired,,,False,
Goalkeeper,left,,2011-01-07,Keiren Westwood,188,15164,"['Ireland', 'England']",2000000,Coventry City,28,1984-10-23,Retired,,,False,
Centre-Back,right,,2011-07-07,John O'Shea,192,3540,['Ireland'],3000000,Manchester United,32,1981-04-30,Retired,,,False,
Centre-Back,right,,2013-01-14,Kader Mangane,193,4796,"['Senegal', 'France']",3000000,: Ablöse free transfer,30,1983-03-23,Retired,,,False,
Centre-Back,right,,2012-02-07,Carlos Cuéllar,190,16576,['Spain'],3000000,: Ablöse free transfer,31,1981-08-23,Retired,,,False,
Centre-Back,right,,2010-07-23,Titus Bramble,192,3130,"['England', 'Montserrat']",2000000,Wigan Athletic,31,1981-07-31,Retired,,,False,
Centre-Back,,,2010-01-21,Matthew Kilgallon,185,4095,['England'],1500000,Sheffield United,29,1984-08-01,Retired,,,False,
Centre-Back,right,,2011-07-07,Wes Brown,185,3405,['England'],1000000,Manchester United,33,1979-10-13,Retired,,,False,
Left-Back,left,,2012-08-31,Danny Rose,173,50174,"['England', 'Jamaica']",5000000,: Ablöse ?,22,1990-02-07,Retired,,,False,
Left-Back,left,,2007-07-16,Kieran Richardson,177,3548,['England'],3500000,Manchester United,28,1984-10-21,Retired,,,False,
Right-Back,right,,2008-01-22,Phil Bardsley,180,15773,"['Scotland', 'England']",4000000,Manchester United,28,1985-06-28,Retired,,,False,
Right-Back,right,,2011-01-07,Ahmed El Mohamady,182,66333,['Egypt'],2500000,: Ablöse €2.50m,25,1987-09-09,Retired,,,False,
Defensive Midfield,left,,2009-01-07,Jack Colback,177,61644,['England'],6000000,Sunderland AFC Reserves,23,1989-10-24,Retired,,,False,
Defensive Midfield,right,,2009-12-08,Lee Cattermole,178,37363,['England'],5500000,Wigan Athletic,25,1988-03-21,Retired,,,False,
Defensive Midfield,right,,2013-09-01,Alfred N'Diaye,189,77737,"['Senegal', 'France']",4500000,Bursaspor,23,1990-06-03,Retired,,,False,
Defensive Midfield,left,,2011-08-07,David Vaughan,171,14178,['Wales'],2500000,Blackpool FC,30,1983-02-18,Retired,,,False,
Central Midfield,right,,2011-01-07,Craig Gardner,176,37171,['England'],7500000,: Ablöse €6.60m,26,1986-11-25,Retired,,,False,
Central Midfield,right,,2011-01-07,Sebastian Larsson,178,31720,['Sweden'],7000000,: Ablöse free transfer,28,1985-06-06,Retired,,,False,
Central Midfield,right,,2008-07-30,David Meyler,189,68183,['Ireland'],2000000,Cork City FC,24,1989-05-29,Retired,,,False,
Central Midfield,left,,2010-01-07,Billy Knott,173,133392,['England'],,Chelsea FC U18,20,1992-11-28,Hullbridge Sports FC,,,False,
Left Midfield,left,,2011-09-08,James McClean,180,85935,"['Ireland', 'Northern Ireland']",6000000,Derry City,24,1989-04-22,Derry City,,,False,
Attacking Midfield,right,,2011-01-28,Stéphane Sessègnon,172,37157,['Benin'],10000000,: Ablöse €7.00m,29,1984-01-06,Retired,,,False,
Left Winger,left,,2012-10-26,James McFadden,178,9956,['Scotland'],1500000,Without Club,30,1983-04-14,Retired,,,False,
Right Winger,left,Suspended – cross-competition,2012-08-24,Adam Johnson,182,31579,['England'],15000000,: Ablöse €12.60m,25,1987-07-14,Retired,,,False,
Right Winger,right,,,Adam Mitchell,174,196316,['England'],,,18,1994-02-12,West Auckland Town FC,,,False,
Centre-Forward,left,,2012-08-24,Steven Fletcher,185,35099,"['Scotland', 'England']",15000000,Wolverhampton Wanderers,26,1987-03-26,Retired,,,False,
Centre-Forward,right,,2011-01-07,Connor Wickham,189,95435,"['England', 'Northern Ireland']",5000000,Ipswich Town,20,1993-03-31,Dubai City FC,,,False,
Centre-Forward,right,,2020-07-09,Danny Graham,183,29152,['England'],4000000,Blackburn Rovers,27,1985-12-08,Retired,,,False,
Centre-Forward,right,,2009-11-07,Fraizer Campbell,172,42411,"['England', 'Jamaica']",3500000,Manchester United,25,1987-09-13,Retired,,,False,
Centre-Forward,left,,2012-08-16,Louis Saha,182,4015,"['France', 'Guadeloupe']",400000,: Ablöse free transfer,34,1978-08-08,Retired,,,False,
Centre-Forward,left,,2013-01-01,Mikael Mandron,191,218144,"['France', 'Scotland']",,Sunderland AFC U18,18,1994-11-10,St. Mirren FC,,,False,
