position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,2016-01-07,Steve Mandanda,187,23951,"['France', 'DR Congo']",8000000,: Ablöse free transfer,32,1985-03-28,Retired,,,False,
Goalkeeper,right,,2014-01-31,Wayne Hennessey,198,45494,['Wales'],4000000,Wolverhampton Wanderers,30,1987-01-24,Retired,,,False,
Goalkeeper,right,,2004-12-07,Julián Speroni,186,12814,"['Argentina', 'Italy']",250000,Dundee FC,38,1979-05-18,Retired,,,False,
Goalkeeper,right,,2015-02-07,Kleton Perntreou,191,295073,"['Greece', 'Albania']",,Hibernian FC,22,1995-08-01,Without Club,,,False,
Centre-Back,left,,2017-08-31,Mamadou Sakho,187,47713,"['France', 'Senegal']",15000000,: Ablöse €28.20m,27,1990-02-13,Retired,,,False,
Centre-Back,right,,2016-05-07,James Tomkins,192,61592,['England'],7000000,West Ham United,28,1989-03-29,Retired,,,False,
Centre-Back,right,,2014-01-31,Scott Dann,194,62688,['England'],5000000,Blackburn Rovers,30,1987-02-14,Retired,,,False,
Centre-Back,left,,2012-08-31,Damien Delaney,190,36861,['Ireland'],1000000,Ipswich Town,35,1981-07-20,Retired,,,False,
Centre-Back,right,,2013-01-07,Ryan Inniss,197,183284,"['England', 'Trinidad and Tobago']",75000,Crystal Palace U18,22,1995-05-06,Hornchurch FC,,,False,
Centre-Back,left,,,Luke Croll,185,244309,['England'],,,22,1995-10-01,Gold Coast Knights,,,False,
Left-Back,left,,2017-01-30,Patrick van Aanholt,176,52119,"['Netherlands', 'Curacao']",9000000,Sunderland AFC,26,1990-08-29,Without Club,,,False,
Left-Back,left,,2015-01-02,Pape Souaré,178,125868,['Senegal'],6000000,: Ablöse €5.30m,27,1990-06-06,Without Club,,,False,
Left-Back,left,,2014-01-09,Zeki Fryers,185,141655,['England'],1500000,: Ablöse €3.80m,24,1992-09-09,Retired,,,False,
Right-Back,right,,2012-01-07,Joel Ward,186,92572,['England'],5000000,: Ablöse €650k,27,1989-10-29,Without Club,,,False,
Right-Back,right,,2014-08-14,Martin Kelly,191,78959,['England'],3000000,: Ablöse €2.00m,27,1990-04-27,Retired,,,False,
Right-Back,right,,,Ben Wynter,185,464738,['England'],,,19,1997-11-12,AFC Croydon Athletic,,,False,
Right-Back,right,,2018-01-01,Aaron Wan-Bissaka,183,477758,"['DR Congo', 'England']",,Crystal Palace U23,19,1997-11-26,West Ham United,,,False,
Defensive Midfield,right,,2017-01-31,Luka Milivojevic,183,74300,['Serbia'],10000000,: Ablöse €15.10m,26,1991-07-04,Al-Nasr SC (UAE),,,False,
Defensive Midfield,right,,2011-12-08,Mile Jedinak,187,28336,"['Australia', 'Croatia']",4500000,Genclerbirligi Ankara,32,1984-03-08,Retired,,,False,
Defensive Midfield,right,,2016-08-09,Mathieu Flamini,178,17396,['France'],2000000,Without Club,33,1984-07-03,Retired,,,False,
Defensive Midfield,right,,,Michael Phillips,174,378629,['England'],,,19,1997-09-22,Without Club,,,False,
Central Midfield,right,,2015-01-07,Yohan Cabaye,173,29434,['France'],15000000,: Ablöse €13.90m,31,1986-01-14,Retired,,,False,
Central Midfield,both,,2014-01-09,James McArthur,178,41416,['Scotland'],7000000,Wigan Athletic,29,1987-07-10,Retired,,,False,
Central Midfield,left,,2014-01-31,Jason Puncheon,173,47995,"['England', 'Jamaica']",5500000,Southampton FC,31,1986-06-18,Retired,,,False,
Central Midfield,left,,2014-01-31,Joe Ledley,183,34409,['Wales'],3500000,: Ablöse €3.50m,30,1987-01-23,Retired,,,False,
Central Midfield,right,,2015-01-29,Jordon Mutch,184,57207,['England'],3000000,: Ablöse €6.34m,25,1991-02-12,Without Club,,,False,
Central Midfield,left,,2014-01-01,Hiram Boateng,182,244125,"['England', 'Ghana']",500000,Crystal Palace U18,21,1996-08-01,York City,,,False,
Central Midfield,right,,,Noor Husin,177,320220,"['Afghanistan', 'England']",,,20,1997-03-03,Worthing FC,,,False,
Central Midfield,right,,,Luke Dreher,184,432293,['England'],,,18,1998-11-27,AFC Croydon Athletic,,,False,
Left Midfield,left,,2017-01-13,Jeffrey Schlupp,178,157506,"['Ghana', 'Germany']",8000000,Leicester City,24,1992-12-23,Without Club,,,False,
Attacking Midfield,both,,2011-01-07,Jonny Williams,168,170322,"['Wales', 'England']",1000000,: Ablöse -,23,1993-09-10,Without Club,,,False,
Left Winger,right,,2015-02-02,Wilfried Zaha,180,145988,"[""Cote d'Ivoire"", 'England']",18000000,Manchester United,24,1992-10-11,Without Club,,,False,
Left Winger,left,,2019-01-27,Bakary Sako,183,46791,"['Mali', 'France']",6000000,West Bromwich Albion,29,1988-04-26,LB Châteauroux,,,False,
Left Winger,right,,2016-01-07,Sullay Kaikai,182,244130,"['Sierra Leone', 'England']",250000,Crystal Palace U23,21,1995-08-26,Cambridge United,,,False,
Left Winger,right,,2015-02-02,Keshi Anderson,175,353674,"['England', 'Nigeria']",100000,Barton Rovers,22,1995-06-04,Portsmouth FC,,,False,
Right Winger,left,,2016-01-07,Andros Townsend,181,61842,['England'],12000000,Newcastle United,25,1991-07-16,Without Club,,,False,
Right Winger,right,,2015-02-02,Chung-yong Lee,180,81801,"['Korea, South']",1500000,Bolton Wanderers,28,1988-02-07,Incheon United,,,False,
Centre-Forward,right,,2016-08-20,Christian Benteke,190,50201,"['Belgium', 'DR Congo']",28000000,: Ablöse €31.20m,26,1990-03-12,Al-Wahda FC,,,False,
Centre-Forward,right,,2012-08-24,Yannick Bolasie,185,75471,"['DR Congo', 'England']",20000000,: Ablöse €630k,28,1989-05-24,Associação Chapecoense de Futebol,,,False,
Centre-Forward,right,,2016-08-30,Loïc Rémy,185,45121,"['France', 'Martinique']",9000000,: Ablöse €1.00m,30,1987-02-01,Retired,,,False,
