position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,left,,2012-08-31,Hugo Lloris,188,17965,['France'],24000000,: Ablöse €12.60m,30,1986-12-26,Los Angeles FC,,,False,
Goalkeeper,right,,2019-10-14,Michel Vorm,183,26276,"['Netherlands', 'Suriname']",4000000,Without Club,33,1983-10-20,Retired,,,False,
Goalkeeper,left,,2016-08-31,Pau López,189,286415,['Spain'],1500000,RCD Espanyol Barcelona,22,1994-12-13,FC Andorra,,,False,
Goalkeeper,right,,,Luke McGee,193,183301,['England'],100000,,21,1995-02-09,Tranmere Rovers,,,False,
Goalkeeper,right,,2019-01-07,Alfie Whiteman,188,282823,['England'],,: Ablöse -,18,1998-02-10,Retired,,,False,
Centre-Back,right,,2015-08-07,Toby Alderweireld,187,42710,['Belgium'],35000000,: Ablöse €16.00m,28,1989-02-03,Retired,,,False,
Centre-Back,left,,2012-12-07,Jan Vertonghen,189,43250,['Belgium'],28000000,: Ablöse €12.50m,30,1987-04-24,Retired,,,False,
Centre-Back,right,,2014-07-31,Eric Dier,191,175722,"['England', 'Portugal']",25000000,: Ablöse €5.00m,23,1994-01-15,AS Monaco,,,False,
Centre-Back,left,,2014-07-23,Ben Davies,181,192765,['Wales'],12000000,: Ablöse €12.65m,24,1993-04-24,Tottenham Hotspur,,,False,
Centre-Back,right,,2014-08-26,Federico Fazio,195,45314,"['Argentina', 'Italy']",9000000,Sevilla FC,30,1987-03-17,Retired,,,False,
Centre-Back,left,,2015-01-07,Kevin Wimmer,187,122675,['Austria'],7000000,1.FC Köln,24,1992-11-15,Slovan Bratislava,,,False,
Centre-Back,right,Achilles tendon problems - Return unknown,2016-01-07,Cameron Carter-Vickers,183,341049,"['United States', 'England']",500000,: Ablöse -,19,1997-12-31,Celtic FC,,,False,
Centre-Back,right,,,Anton Walkes,187,307763,"['England', 'Jamaica']",100000,,20,1997-08-02,---,,,False,
Left-Back,left,,2007-07-25,Danny Rose,173,50174,"['England', 'Jamaica']",28000000,Leeds United U18,26,1990-02-07,Retired,,,False,
Right-Back,right,,2009-07-22,Kyle Walker,183,95424,['England'],30000000,Sheffield United,27,1990-05-28,Burnley FC,,,False,
Right-Back,right,,2015-01-07,Kieran Trippier,173,95810,['England'],10000000,: Ablöse €4.90m,26,1990-09-19,Wolverhampton Wanderers,,,False,
Right-Back,right,,2017-01-07,Kyle Walker-Peters,173,341051,"['England', 'Antigua and Barbuda']",250000,: Ablöse -,20,1997-04-13,West Ham United,,,False,
Defensive Midfield,right,,2016-01-07,Victor Wanyama,184,77760,['Kenya'],25000000,Southampton FC,26,1991-06-25,Retired,,,False,
Defensive Midfield,left,,2014-01-01,Nabil Bentaleb,189,245537,"['Algeria', 'France']",18000000,: Ablöse -,22,1994-11-24,Without Club,,,False,
Defensive Midfield,right,,2016-01-07,Harry Winks,178,249126,['England'],4000000,: Ablöse -,21,1996-02-02,Cagliari Calcio,,,False,
Defensive Midfield,left,,,Filip Lesniak,176,186383,['Slovakia'],100000,,21,1996-05-14,Kolding IF,,,False,
Central Midfield,right,,2016-08-31,Moussa Sissoko,187,46001,"['France', 'Mali']",20000000,Newcastle United,27,1989-08-16,Panathinaikos,,,False,
Central Midfield,left,,2012-08-29,Mousa Dembélé,185,19368,"['Belgium', 'Mali']",18000000,Fulham FC,29,1987-07-16,Retired,,,False,
Central Midfield,right,,2009-01-07,Ryan Mason,175,61834,['England'],8500000,: Ablöse -,26,1991-06-13,Retired,,,False,
Central Midfield,left,,2010-01-07,Tom Carroll,177,121279,['England'],6000000,: Ablöse -,25,1992-05-28,Without Club,,,False,
Central Midfield,right,,2015-01-07,Josh Onomah,185,243589,"['England', 'Nigeria']",2500000,: Ablöse -,20,1997-04-27,Without Club,,,False,
Central Midfield,right,,,Luke Amos,179,258912,"['England', 'Nigeria']",100000,,20,1997-02-23,Paju Frontier,,,False,
Attacking Midfield,right,,2015-02-02,Dele Alli,188,207929,"['England', 'Nigeria']",45000000,: Ablöse €6.63m,21,1996-11-04,Without Club,,,False,
Attacking Midfield,right,heart problems - Return unknown,2013-08-30,Christian Eriksen,182,69633,['Denmark'],40000000,: Ablöse €14.15m,25,1992-02-14,VfL Wolfsburg,,,False,
Left Winger,both,,2015-08-28,Heung-min Son,183,91845,"['Korea, South']",30000000,Bayer 04 Leverkusen,24,1992-08-07,Los Angeles FC,,,False,
Left Winger,right,,2016-08-31,Georges-Kevin N'Koudou,172,215679,"['Cameroon', 'France']",7000000,: Ablöse €11.00m,22,1995-02-13,Al-Diriyah FC,,,False,
Left Winger,right,,,Samuel Shashoua,170,387313,"['England', 'Venezuela']",,,18,1999-05-13,Birmingham Legion FC,,,False,
Right Winger,left,,2013-08-30,Erik Lamela,184,111630,"['Argentina', 'Spain']",25000000,: Ablöse €30.00m,25,1992-04-03,Retired,,,False,
Right Winger,right,,2015-08-15,Clinton N'Jie,175,241119,['Cameroon'],7000000,: Ablöse €14.10m,23,1993-08-15,Without Club,,,False,
Right Winger,left,,,Marcus Edwards,168,314367,"['England', 'Cyprus']",,,18,1998-03-12,Burnley FC,,,False,
Centre-Forward,right,,2010-01-07,Harry Kane,188,132098,"['England', 'Ireland']",60000000,: Ablöse -,23,1993-07-28,Bayern Munich,,,False,
Centre-Forward,left,,2016-12-07,Vincent Janssen,185,207015,['Netherlands'],13000000,AZ Alkmaar,23,1994-06-15,Without Club,,,False,
Centre-Forward,left,,,Shayon Harrison,183,345739,"['England', 'Jamaica']",,,19,1997-07-13,Without Club,,,False,
