position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,2015-01-07,Artur Boruc,193,15220,['Poland'],1000000,Southampton FC,37,1980-02-20,Retired,,,False,
Goalkeeper,right,,2015-01-07,Adam Federici,188,4233,"['Australia', 'Italy']",1000000,Reading FC,32,1985-01-31,Retired,,,False,
Goalkeeper,right,,2017-01-31,Aaron Ramsdale,190,427568,['England'],500000,Sheffield United,19,1998-05-14,Southampton FC,,,False,
Goalkeeper,right,,2013-01-18,Ryan Allsop,189,111073,['England'],250000,Leyton Orient,25,1992-06-17,Birmingham City,,,False,
Goalkeeper,right,,,Jordan Holmes,188,399158,['Australia'],,,20,1997-08-05,Western Sydney Wanderers,,,False,
Centre-Back,left,,2017-01-07,Nathan Aké,180,177476,"['Netherlands', ""Cote d'Ivoire""]",8000000,: Ablöse €22.80m,22,1995-02-18,Fenerbahce,,,False,
Centre-Back,right,,2012-03-01,Steve Cook,185,90836,['England'],5000000,Brighton & Hove Albion,26,1991-04-19,Wycombe Wanderers,,,False,
Centre-Back,left,,2015-01-07,Tyrone Mings,196,253677,['England'],5000000,Ipswich Town,24,1993-03-13,Aston Villa,,,False,
Centre-Back,both,,2016-08-15,Marc Wilson,188,30456,"['Ireland', 'Northern Ireland']",2500000,: Ablöse €2.30m,29,1987-08-17,Retired,,,False,
Centre-Back,left,,2014-01-07,Baily Cargill,189,293450,['England'],250000,AFC Bournemouth U21,21,1995-05-07,Mansfield Town,,,False,
Centre-Back,left,,2018-01-01,Jack Simpson,190,419930,['England'],,AFC Bournemouth U23,20,1996-12-18,Chesterfield FC,,,False,
Centre-Back,right,,,Corey Jordan,188,435765,['England'],,,18,1999-04-03,Poole Town FC,,,False,
Left-Back,left,,2012-01-01,Charlie Daniels,178,61819,['England'],3000000,Leyton Orient,30,1986-07-09,Retired,,,False,
Left-Back,left,Muscle injury - Return unknown,2016-07-27,Brad Smith,178,175745,"['Australia', 'England']",2000000,: Ablöse €3.60m,23,1994-09-04,Without Club,,,False,
Left-Back,left,,2016-01-02,Rhoys Wiggins,173,42298,"['Wales', 'England']",500000,: Ablöse €260k,29,1987-04-11,Retired,,,False,
Left-Back,left,,,Callum Buckley,175,398398,['England'],,,21,1996-12-01,Winchester City,,,False,
Left-Back,left,,,Ollie Harfield,178,463694,['England'],,,19,1998-09-01,Aldershot Town,,,False,
Right-Back,right,Team captain,2014-01-28,Adam Smith,174,61841,['England'],5000000,: Ablöse ?,26,1991-04-29,AFC Bournemouth,,,False,
Right-Back,right,,2012-09-01,Simon Francis,191,13573,['England'],2500000,Charlton Athletic,32,1985-02-16,Retired,,,False,
Right-Back,right,,,Jordan Lee,178,416621,['England'],,,20,1996-12-31,Wimborne Town FC,,,False,
Central Midfield,left,,2021-01-18,Jack Wilshere,172,74223,['England'],18000000,Without Club,25,1992-01-01,Retired,,,False,
Central Midfield,right,,2016-08-07,Lewis Cook,175,249089,['England'],6000000,Leeds United,20,1997-03-02,AFC Bournemouth,,,False,
Central Midfield,right,,2014-01-07,Dan Gosling,180,44983,['England'],3000000,Newcastle United,27,1990-01-02,Retired,,,False,
Central Midfield,left,,2010-01-07,Harry Arter,177,55742,"['Ireland', 'England']",2500000,Woking FC,27,1989-12-28,Precision FC,,,False,
Central Midfield,left,,2014-01-09,Andrew Surman,178,29975,"['England', 'South Africa']",2000000,: Ablöse €630k,30,1986-08-20,Retired,,,False,
Central Midfield,right,,2012-07-26,Eunan O'Kane,168,61583,"['Ireland', 'Northern Ireland']",1000000,: Ablöse free transfer,26,1990-10-07,Retired,,,False,
Central Midfield,right,,2019-12-31,Emerson Hyndman,170,223047,"['United States', 'Portugal']",1000000,Atlanta United FC,21,1996-09-04,Without Club,,,False,
Central Midfield,right,,,Matt Worthington,179,493607,['England'],,,19,1997-12-18,Torquay United,,,False,
Right Midfield,,,,Keelan O'Connell,,463695,['England'],,,17,1999-11-30,Gold Coast United,,,False,
Left Winger,right,,2015-04-08,Max Gradel,175,28140,"[""Cote d'Ivoire"", 'France']",7000000,: Ablöse €10.00m,29,1987-11-30,Without Club,,,False,
Left Winger,right,,2013-01-18,Ryan Fraser,163,146795,['Scotland'],5000000,Aberdeen FC,23,1994-02-24,Without Club,,,False,
Left Winger,right,,2014-01-07,Junior Stanislas,183,87672,"['England', 'St. Lucia']",4500000,: Ablöse free transfer,27,1989-11-26,Retired,,,False,
Left Winger,right,,2010-01-07,Marc Pugh,180,36939,['England'],2000000,Hereford United (- 2014),30,1987-02-04,Retired,,,False,
Right Winger,right,,2016-07-14,Jordon Ibe,176,195652,"['England', 'Nigeria']",8000000,: Ablöse €18.00m,21,1995-08-12,Without Club,,,False,
Centre-Forward,right,,2016-10-01,Benik Afobe,183,110858,"['DR Congo', 'England']",10000000,Wolverhampton Wanderers,24,1993-12-02,Al-Arabi SCC,,,False,
Centre-Forward,right,,2014-04-07,Callum Wilson,180,123682,"['England', 'Ireland']",10000000,Coventry City,25,1992-02-27,Brentford FC,,,False,
Centre-Forward,right,,2015-01-07,Joshua King,180,91059,['Norway'],8000000,Blackburn Rovers,25,1992-01-15,Al-Khaleej FC,,,False,
Centre-Forward,right,,2016-01-07,Lys Mousset,186,291422,"['France', 'Senegal']",4000000,Le Havre AC,21,1996-08-02,Vancouver FC,,,False,
Centre-Forward,right,,2016-11-01,Lewis Grabban,183,35413,"['Jamaica', 'England']",3000000,: Ablöse €9.35m,29,1988-12-01,Retired,,,False,
Centre-Forward,right,,2013-08-01,Harry Cornick,180,255703,['England'],100000,Christchurch FC,22,1995-09-04,Without Club,,,False,
Centre-Forward,right,,2019-01-07,Sam Surridge,190,398402,['England'],,AFC Bournemouth U23,18,1998-07-28,Nashville SC,,,False,
