position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,2013-01-07,Tom Heaton,188,34130,['England'],4000000,: Ablöse free transfer,31,1986-04-15,Manchester United,,,False,
Goalkeeper,right,,2016-07-19,Nick Pope,198,192080,['England'],750000,Charlton Athletic,25,1992-04-19,Newcastle United,,,False,
Goalkeeper,right,,2016-01-26,Paul Robinson,193,3630,['England'],250000,Without Club,37,1979-10-15,Retired,,,False,
Centre-Back,right,,2015-12-01,Michael Keane,188,118534,"['England', 'Ireland']",18000000,Manchester United U21,24,1993-11-01,Everton FC,,,False,
Centre-Back,left,,2012-01-17,Ben Mee,180,74810,['England'],6000000,: Ablöse ?,27,1989-09-21,Retired,,,False,
Centre-Back,right,,2016-01-02,James Tarkowski,185,173504,"['England', 'Poland']",2000000,: Ablöse €4.00m,24,1992-11-19,Everton FC,,,False,
Centre-Back,right,,2010-01-01,Kevin Long,188,111114,['Ireland'],500000,Cork City FC,26,1990-08-18,Waterford FC,,,False,
Centre-Back,right,,2012-01-07,Tom Anderson,193,128828,['England'],250000,: Ablöse -,23,1993-02-09,Shrewsbury Town,,,False,
Left-Back,left,,2014-08-15,Stephen Ward,184,34691,['Ireland'],1500000,Wolverhampton Wanderers,31,1985-08-20,Retired,,,False,
Left-Back,left,,2012-01-30,Danny Lafferty,182,85928,['Northern Ireland'],500000,Derry City,28,1989-05-18,Limavady United FC,,,False,
Right-Back,right,,2016-05-08,Jon Flanagan,181,145922,"['England', 'Ireland']",3500000,: Ablöse ?,24,1993-01-01,Retired,,,False,
Right-Back,right,,2015-01-07,Matthew Lowton,180,102258,['England'],2500000,: Ablöse €1.40m,28,1989-09-06,Precision FC,,,False,
Right-Back,right,,2015-07-30,Tendayi Darikwa,188,158700,"['Zimbabwe', 'England']",500000,Chesterfield FC,25,1991-12-13,Lincoln City,,,False,
Right-Back,right,,,Brad Jackson,175,385920,['England'],,,20,1996-10-20,Radcliffe FC,,,False,
Defensive Midfield,right,,2016-08-16,Steven Defour,175,33866,['Belgium'],6000000,: Ablöse €8.60m,29,1988-04-15,Retired,,,False,
Defensive Midfield,right,,2017-01-31,Ashley Westwood,174,91317,['England'],4000000,: Ablöse €5.80m,27,1990-01-04,Charlotte FC,,,False,
Defensive Midfield,right,,2015-10-03,Fredrik Ulvestad,183,158022,['Norway'],750000,Without Club,25,1992-06-17,Pogon Szczecin,,,False,
Defensive Midfield,right,,2016-01-07,Aiden O'Neill,180,385918,"['Australia', 'Northern Ireland']",100000,: Ablöse -,18,1998-04-07,New York City FC,,,False,
Central Midfield,right,,2016-08-31,Jeff Hendrick,185,148262,['Ireland'],6000000,Derby County,25,1992-01-31,Retired,,,False,
Central Midfield,right,,2013-07-19,Scott Arfield,178,55291,"['Canada', 'Scotland']",3000000,: Ablöse free transfer,28,1988-01-11,Without Club,,,False,
Central Midfield,left,,2013-01-08,David Jones,183,24634,"['England', 'Wales']",1500000,Wigan Athletic,32,1984-04-11,Retired,,,False,
Central Midfield,right,,2010-01-07,Dean Marney,183,4055,['England'],1000000,: Ablöse €600k,33,1984-01-31,Retired,,,False,
Central Midfield,right,,2017-02-01,Joey Barton,180,3292,['England'],1000000,Without Club,34,1982-02-09,Retired,,,False,
Left Midfield,left,,2017-01-31,Robbie Brady,176,128229,['Ireland'],10000000,: Ablöse €15.10m,25,1992-01-14,Without Club,,,False,
Left Winger,left,,2014-01-09,George Boyd,186,45623,"['Scotland', 'England']",4000000,: Ablöse €3.80m,31,1985-02-10,Wythenshawe Town FC,,,False,
Left Winger,right,,2014-01-07,Michael Kightly,173,25366,['England'],1000000,: Ablöse €1.90m,31,1986-01-24,Retired,,,False,
Right Winger,left,,2016-07-19,Jóhann Berg Gudmundsson,186,89231,['Iceland'],2500000,Charlton Athletic,26,1990-10-27,Without Club,,,False,
Right Winger,left,,,Dan Agyei,183,367195,"['Ghana', 'England']",75000,,20,1997-01-06,Kocaelispor,,,False,
Centre-Forward,right,,2015-08-21,Andre Gray,178,120565,"['Jamaica', 'England']",10000000,: Ablöse €12.40m,26,1991-06-26,Without Club,,,False,
Centre-Forward,left,,2016-08-30,Patrick Bamford,185,183334,"['England', 'Ireland']",5000000,: Ablöse ?,23,1993-05-09,Sheffield United,,,False,
Centre-Forward,right,,2012-07-31,Sam Vokes,186,48078,"['Wales', 'England']",4500000,Wolverhampton Wanderers,27,1989-10-21,Retired,,,False,
Centre-Forward,right,,2025-02-01,Ashley Barnes,185,63200,['England'],2500000,Norwich City,27,1989-10-30,Without Club,,,False,
Centre-Forward,left,,2015-08-14,Rouwen Hennings,180,16311,['Germany'],1500000,Karlsruher SC,29,1987-08-28,Retired,,,False,
Centre-Forward,left,,2014-07-15,Lukas Jutkiewicz,185,33507,['England'],1500000,: Ablöse €3.10m,28,1989-03-28,Retired,,,False,
Centre-Forward,right,Ankle injury - Return unknown,2015-07-28,Chris Long,179,183298,['England'],1000000,Everton FC U21,22,1995-02-25,Without Club,,,False,
Centre-Forward,right,,2016-01-07,Ntumba Massanka,191,385922,"['England', 'DR Congo']",,FC Burnley U23,20,1996-11-30,Without Club,,,False,
