position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,2014-01-31,Wayne Hennessey,198,45494,['Wales'],2000000,Wolverhampton Wanderers,28,1987-01-24,Retired,,,False,
Goalkeeper,right,,2004-12-07,Julián Speroni,186,12814,"['Argentina', 'Italy']",500000,Dundee FC,36,1979-05-18,Retired,,,False,
Goalkeeper,,,2014-01-07,Chris Kettings,193,177953,['Scotland'],250000,Blackpool FC,22,1992-10-25,Retired,,,False,
Goalkeeper,right,,2010-01-07,Lewis Price,191,13350,"['Wales', 'England']",250000,: Ablöse free transfer,30,1984-07-19,Retired,,,False,
Centre-Back,right,,2014-01-31,Scott Dann,194,62688,['England'],3000000,Blackburn Rovers,28,1987-02-14,Retired,,,False,
Centre-Back,right,,2013-02-09,Adrian Mariappa,179,38145,"['Jamaica', 'England']",2000000,Reading FC,28,1986-03-10,St Albans City,,,False,
Centre-Back,right,,2014-01-08,Brede Hangeland,199,25553,"['Norway', 'United States']",1000000,Fulham FC,34,1981-06-20,Retired,,,False,
Centre-Back,left,,2012-08-31,Damien Delaney,190,36861,['Ireland'],1000000,Ipswich Town,33,1981-07-20,Retired,,,False,
Centre-Back,right,,2012-08-08,Peter Ramage,185,28801,"['England', 'Scotland']",750000,: Ablöse free transfer,31,1983-11-22,Retired,,,False,
Centre-Back,right,,2008-01-07,Patrick McCarthy,185,29974,['Ireland'],500000,Charlton Athletic,32,1983-05-31,Retired,,,False,
Left-Back,left,,2015-01-02,Pape Souaré,178,125868,['Senegal'],5000000,: Ablöse €5.30m,25,1990-06-06,Without Club,,,False,
Left-Back,left,,2014-01-09,Zeki Fryers,185,141655,['England'],3500000,: Ablöse €3.80m,22,1992-09-09,Retired,,,False,
Left-Back,left,,,Jerome Binnom-Williams,187,245334,['England'],,,20,1995-07-03,AFC Croydon Athletic,,,False,
Right-Back,right,,2012-01-07,Joel Ward,186,92572,['England'],4000000,: Ablöse €650k,25,1989-10-29,Without Club,,,False,
