position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,Wrist injury - Return unknown,2014-08-29,Alex McCarthy,193,95976,['England'],2500000,Reading FC,25,1989-03-12,Leicester City,,,False,
Goalkeeper,right,,2012-01-07,Rob Green,191,11680,['England'],1000000,: Ablöse free transfer,35,1980-01-18,Retired,,,False,
Goalkeeper,right,,2011-01-07,Brian Murphy,185,4190,['Ireland'],500000,Ipswich Town,32,1983-07-05,Retired,,,False,
Centre-Back,right,,2014-07-22,Steven Caulker,191,121280,"['Sierra Leone', 'England']",7500000,: Ablöse €10.75m,23,1991-12-29,Retired,,,False,
Centre-Back,right,,2012-01-01,Nedum Onuoha,183,28810,"['England', 'Nigeria']",2000000,: Ablöse €4.70m,28,1986-12-11,Retired,,,False,
Centre-Back,left,,2014-08-28,Jack Robinson,180,128909,['England'],1000000,: Ablöse €1.25m,21,1993-01-09,Birmingham City,,,False,
Centre-Back,right,,2014-07-17,Rio Ferdinand,189,3235,['England'],1000000,Manchester United,36,1978-07-11,Retired,,,False,
Centre-Back,left,,2010-01-07,Clint Hill,183,13583,['England'],500000,: Ablöse free transfer,36,1978-10-19,Retired,,,False,
Centre-Back,right,,2013-07-15,Richard Dunne,188,3807,['Ireland'],500000,: Ablöse free transfer,35,1979-09-21,Retired,,,False,
Centre-Back,right,,2011-01-07,Michael Harriman,171,155233,"['Ireland', 'England']",100000,Queens Park Rangers U18,22,1992-10-23,Without Club,,,False,
Centre-Back,right,,2009-01-07,Max Ehmer,188,158718,['Germany'],100000,Queens Park Rangers U18,23,1992-03-02,Farnborough FC,,,False,
Centre-Back,left,,2014-01-07,Cole Kpekawa,191,347895,"['England', 'Ghana']",,Queens Park Rangers U18,19,1996-05-20,Potters Bar Town,,,False,
Left-Back,left,,2011-01-08,Armand Traoré,184,33783,"['Senegal', 'France']",2000000,: Ablöse €1.35m,25,1989-08-10,Retired,,,False,
Left-Back,left,,2013-01-30,Seok-yeong Yun,183,126643,"['Korea, South']",1500000,: Ablöse ?,25,1990-02-13,Chungbuk Cheongju FC,,,False,
Right-Back,right,,2014-06-08,Mauricio Isla,176,43722,['Chile'],9000000,: Ablöse €1.20m,27,1988-12-06,Without Club,,,False,
Right-Back,right,,2013-01-07,Danny Simpson,176,37442,"['England', 'Jamaica']",2000000,Newcastle United,28,1987-04-01,Arabian Falcons FC,,,False,
Right-Back,right,,2015-01-01,Darnell Furlong,183,351755,"['England', 'Montserrat']",,Queens Park Rangers U21,19,1995-10-31,Ipswich Town,,,False,
Defensive Midfield,right,,2014-08-20,Leroy Fer,188,63342,"['Netherlands', 'Curacao']",8500000,: Ablöse €10.00m,25,1990-05-01,Gulf United FC,,,False,
Defensive Midfield,right,,2012-01-07,Samba Diakité,186,136589,"['Mali', 'France']",2500000,: Ablöse €4.00m,26,1989-01-24,Retired,,,False,
Defensive Midfield,right,,2013-07-23,Karl Henry,184,13582,"['England', 'Jamaica']",1500000,Wolverhampton Wanderers,32,1982-11-26,Retired,,,False,
Defensive Midfield,right,,2014-03-28,Brandon Comley,180,362809,"['Montserrat', 'England']",,Queens Park Rangers U18,19,1995-11-18,Barnet FC,,,False,
Central Midfield,right,,2014-01-09,Sandro,188,74590,"['Brazil', 'Portugal']",9000000,: Ablöse €7.50m,26,1989-03-15,Retired,,,False,
Central Midfield,right,,2014-05-08,Jordon Mutch,184,57207,['England'],6000000,: Ablöse €7.57m,23,1991-02-12,Without Club,,,False,
Central Midfield,right,,2010-05-08,Adel Taarabt,185,45287,"['Morocco', 'France']",6000000,: Ablöse €1.20m,26,1989-05-24,Sharjah FC,,,False,
Central Midfield,right,,2011-08-26,Joey Barton,180,3292,['England'],2500000,Newcastle United,32,1982-02-09,Retired,,,False,
Central Midfield,left,,2009-01-07,Alejandro Faurlín,185,88067,"['Argentina', 'Italy']",2500000,Instituto ACC,28,1986-09-08,Retired,,,False,
Central Midfield,left,,2010-01-07,Michael Doughty,185,173832,"['Wales', 'England']",50000,Queens Park Rangers U18,22,1992-11-20,Retired,,,False,
Central Midfield,,,,Aaron Mitchell,,369085,['England'],,,19,1996-04-14,Without Club,,,False,
Right Midfield,,,2012-01-07,Frankie Sutherland,177,148911,"['Ireland', 'England']",,Queens Park Rangers U18,21,1993-06-12,Retired,,,False,
Right Midfield,right,,2013-01-07,Michael Petrasso,168,189039,"['Canada', 'Italy']",,Queens Park Rangers U18,19,1995-09-07,Without Club,,,False,
Right Midfield,right,,2015-01-07,Reece Grego-Cox,178,264199,"['Ireland', 'England']",,Queens Park Rangers U18,18,1996-12-11,Hampton & Richmond Borough,,,False,
Attacking Midfield,both,,2014-01-09,Niko Kranjcar,186,16746,['Croatia'],2500000,: Ablöse ?,30,1984-08-13,Retired,,,False,
Left Winger,right,,2012-07-27,Junior Hoilett,174,58993,"['Canada', 'Jamaica']",5000000,Blackburn Rovers,25,1990-05-06,Without Club,,,False,
Left Winger,right,,2011-01-07,Bruno Andrade,175,169633,"['Portugal', 'Cape Verde']",,Queens Park Rangers U18,21,1993-02-10,AFC Rushden & Diamonds,,,False,
Right Winger,right,,2013-08-23,Matt Phillips,183,77274,"['Scotland', 'England']",3000000,Blackpool FC,24,1991-03-13,Without Club,,,False,
Right Winger,right,,2011-01-08,Shaun Wright-Phillips,166,3467,"['England', 'Grenada']",500000,: Ablöse €4.50m,33,1981-10-25,Retired,,,False,
Centre-Forward,right,,2013-01-16,Loïc Rémy,185,45121,"['France', 'Martinique']",12000000,: Ablöse €10.50m,28,1987-02-01,Retired,,,False,
Centre-Forward,right,,2021-01-07,Charlie Austin,188,129627,['England'],9000000,West Bromwich Albion,25,1989-05-07,Hungerford Town,,,False,
