position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,left,,2012-08-31,Hugo Lloris,188,17965,['France'],20000000,: Ablöse €12.60m,28,1986-12-26,Los Angeles FC,,,False,
Goalkeeper,right,,2019-10-14,Michel Vorm,183,26276,"['Netherlands', 'Suriname']",5000000,Without Club,31,1983-10-20,Retired,,,False,
Goalkeeper,right,,2011-01-07,Brad Friedel,191,3476,"['United States', 'England']",750000,: Ablöse free transfer,44,1971-05-18,Retired,,,False,
Goalkeeper,right,,2013-01-07,Jordan Archer,190,177952,"['Scotland', 'England']",,: Ablöse -,22,1993-12-04,Without Club,,,False,
Goalkeeper,right,,,Luke McGee,193,183301,['England'],,,19,1995-02-09,Tranmere Rovers,,,False,
Centre-Back,left,,2012-12-07,Jan Vertonghen,189,43250,['Belgium'],19000000,: Ablöse €12.50m,28,1987-04-24,Retired,,,False,
Centre-Back,left,,2014-07-23,Ben Davies,181,192765,['Wales'],9000000,: Ablöse €12.65m,22,1993-04-24,Tottenham Hotspur,,,False,
Centre-Back,right,,2014-08-26,Federico Fazio,195,45314,"['Argentina', 'Italy']",8000000,Sevilla FC,28,1987-03-17,Retired,,,False,
Centre-Back,right,,2014-07-31,Eric Dier,191,175722,"['England', 'Portugal']",7000000,: Ablöse €5.00m,21,1994-01-15,AS Monaco,,,False,
Centre-Back,right,,2010-01-01,Younès Kaboul,192,27114,"['France', 'Morocco']",5500000,: Ablöse €5.90m,29,1986-04-01,Retired,,,False,
Centre-Back,right,,2005-01-31,Michael Dawson,189,9988,['England'],4000000,: Ablöse €7.00m,31,1983-11-18,Retired,,,False,
Centre-Back,right,,2010-12-31,Bongani Khumalo,189,82215,"['South Africa', 'Eswatini']",750000,: Ablöse €1.80m,28,1987-06-01,Retired,,,False,
Centre-Back,right,,,Milos Veljkovic,188,202228,"['Serbia', 'Switzerland']",250000,,19,1995-09-26,Red Star Belgrade,,,False,
Centre-Back,right,,2012-01-07,Grant Hall,192,124845,"['England', 'Ireland']",100000,Brighton & Hove Albion,23,1991-10-29,Whitehawk FC,,,False,
Left-Back,left,,2007-07-25,Danny Rose,173,50174,"['England', 'Jamaica']",9000000,Leeds United U18,24,1990-02-07,Retired,,,False,
Right-Back,right,,2009-07-22,Kyle Walker,183,95424,['England'],17000000,Sheffield United,25,1990-05-28,Burnley FC,,,False,
Right-Back,right,,2009-01-07,Kyle Naughton,181,66219,"['England', 'Ireland']",6000000,Sheffield United,26,1988-11-17,Without Club,,,False,
Right-Back,right,,2014-08-13,DeAndre Yedlin,173,255916,"['United States', 'Latvia']",1500000,: Ablöse €2.60m,21,1993-09-07,Real Salt Lake City,,,False,
Defensive Midfield,right,Muscle tear - Return unknown,2013-08-30,Vlad Chiricheș,184,123261,['Romania'],8000000,: Ablöse €9.50m,25,1989-11-14,Without Club,,,False,
Defensive Midfield,right,,2013-08-15,Étienne Capoue,189,63494,"['France', 'Guadeloupe']",7500000,: Ablöse €11.00m,26,1988-11-07,Retired,,,False,
Defensive Midfield,left,,2014-01-01,Nabil Bentaleb,189,245537,"['Algeria', 'France']",6000000,: Ablöse -,20,1994-11-24,Without Club,,,False,
Defensive Midfield,right,,2014-01-09,Benjamin Stambouli,180,127160,"['France', 'Algeria']",5000000,: Ablöse €5.90m,24,1990-08-13,Without Club,,,False,
