position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,2006-08-16,Rob Green,191,11680,['England'],7000000,: Ablöse €3.00m,31,1980-01-18,Retired,,,False,
Goalkeeper,right,,2010-01-08,Ruud Boffin,196,31336,['Belgium'],500000,MVV Maastricht,23,1987-05-11,Retired,,,False,
Goalkeeper,right,,2008-01-07,Marek Stech,191,61589,['Czech Republic'],250000,: Ablöse -,21,1990-01-28,TJ Ligmet Milin,,,False,
Goalkeeper,right,,2009-01-07,Péter Kurucz,193,74157,['Hungary'],50000,: Ablöse €450k,23,1988-05-30,Retired,,,False,
Goalkeeper,right,,,Jake Larkins,188,61584,['England'],,,17,1994-11-01,Unknown,,,False,
Centre-Back,left,,2007-01-18,Matthew Upson,185,3273,['England'],7500000,: Ablöse €12.60m,32,1979-04-18,Retired,,,False,
Centre-Back,right,,2007-01-07,James Tomkins,192,61592,['England'],4000000,: Ablöse -,22,1989-03-29,Retired,,,False,
Centre-Back,right,,2010-03-08,Tal Ben Haim,183,20714,['Israel'],3000000,: Ablöse free transfer,29,1982-03-31,Retired,,,False,
Centre-Back,right,,2009-01-08,Radoslav Kovac,189,9702,['Czech Republic'],3000000,: Ablöse €3.80m,31,1979-11-27,Retired,,,False,
Centre-Back,right,,2009-08-31,Manuel da Costa,191,37398,"['Morocco', 'Portugal']",3000000,: Ablöse €2.70m,25,1986-06-05,Retired,,,False,
Centre-Back,right,,2006-01-07,Jonathan Spector,183,24637,"['United States', 'Germany']",2500000,Manchester United,25,1986-01-03,Retired,,,False,
Centre-Back,right,,2010-05-08,Winston Reid,191,37526,"['New Zealand', 'Denmark']",1500000,: Ablöse €4.20m,22,1988-03-07,Retired,,,False,
Centre-Back,right,,2005-05-07,Danny Gabbidon,178,12709,"['Wales', 'Jamaica']",1500000,: Ablöse €2.00m,31,1979-08-08,Retired,,,False,
Centre-Back,left,,,Matt Fry,185,87653,['England'],50000,,20,1990-09-26,Retired,,,False,
Left-Back,left,,2011-12-01,Wayne Bridge,178,3682,['England'],5000000,: Ablöse €350k,30,1980-05-08,Retired,,,False,
Left-Back,left,,2009-01-07,Hérita Ilunga,180,17432,"['DR Congo', 'France']",4000000,: Ablöse €3.50m,29,1982-02-25,Retired,,,False,
Left-Back,left,,,Jordan Brown,175,87649,['England'],,,19,1991-11-10,Great Wakering Rovers,,,False,
Right-Back,right,,2007-01-08,Julien Faubert,180,18093,"['Martinique', 'France']",4000000,: Ablöse €9.15m,27,1983-01-08,Retired,,,False,
Right-Back,both,,2010-08-31,Lars Jacobsen,181,1423,['Denmark'],2000000,Blackburn Rovers,31,1979-09-20,Retired,,,False,
Right-Back,right,,2008-01-07,Jordan Spence,189,61588,['England'],,: Ablöse -,21,1990-05-24,Retired,,,False,
Central Midfield,right,,2007-01-07,Scott Parker,180,3785,['England'],13000000,Newcastle United,30,1980-10-13,Retired,,,False,
Central Midfield,N/A,,2008-07-23,Valon Behrami,,21905,"['Switzerland', 'Kosovo']",8000000,: Ablöse €6.30m,26,1985-04-19,Retired,,,False,
Central Midfield,right,,2005-01-01,Mark Noble,180,31835,"['England', 'Ireland']",7500000,: Ablöse -,24,1987-08-05,Retired,,,False,
Central Midfield,left,,2010-01-07,Thomas Hitzlsperger,184,1573,['Germany'],4500000,: Ablöse free transfer,29,1982-05-04,Retired,,,False,
Central Midfield,right,,2007-01-07,Jack Collison,183,61568,"['Wales', 'England']",4000000,: Ablöse -,22,1988-02-10,Retired,,,False,
Central Midfield,right,,2011-01-25,Gary O'Neil,174,3995,['England'],2500000,: Ablöse €2.90m,28,1983-05-18,Retired,,,False,
Right Midfield,right,,2007-08-16,Kieron Dyer,170,3118,"['England', 'Antigua and Barbuda']",2500000,Newcastle United,32,1978-12-29,Retired,,,False,
Left Midfield,left,,2007-01-01,Luís Boa Morte,178,3422,"['Portugal', 'Sao Tome and Principe']",1500000,Fulham FC,33,1977-04-08,Retired,,,False,
Attacking Midfield,left,,2009-01-08,Alessandro Diamanti,180,23197,"['Italy', 'Australia']",4000000,: Ablöse €6.80m,28,1983-02-05,Retired,,,False,
Left Winger,right,,2008-01-07,Junior Stanislas,183,87672,"['England', 'St. Lucia']",3000000,: Ablöse -,21,1989-11-26,Retired,,,False,
Left Winger,left,,,Anthony Edgar,172,87651,"['England', 'Dominica']",,,20,1990-09-30,Without Club,,,False,
Right Winger,right,,2010-09-07,Pablo Barrera,175,51079,['Mexico'],3500000,UNAM Pumas,24,1987-06-21,Retired,,,False,
Right Winger,right,,2008-05-31,Zavon Hines,178,67081,"['Jamaica', 'England']",2000000,Coventry City,22,1988-12-27,Retired,,,False,
Second Striker,N/A,,2010-08-27,Victor Obinna,,35852,"['Nigeria', 'Italy']",4500000,: Ablöse ?,24,1987-03-25,Retired,,,False,
Second Striker,right,,2008-01-01,Freddie Sears,170,70714,['England'],2000000,: Ablöse -,21,1989-11-27,Maldon & Tiptree FC,,,False,
Centre-Forward,right,,2013-10-14,Carlton Cole,191,3179,"['England', 'Sierra Leone']",7500000,Without Club,27,1983-12-10,Retired,,,False,
Centre-Forward,right,,2011-01-28,Demba Ba,189,40205,"['Senegal', 'France']",7000000,: Ablöse €3.00m,26,1985-05-25,Retired,,,False,
Centre-Forward,right,,2011-01-31,Robbie Keane,175,3144,['Ireland'],7000000,: Ablöse €1.20m,30,1980-08-07,Retired,,,False,
Centre-Forward,right,,2010-07-16,Frédéric Piquionne,188,5683,"['Martinique', 'France']",4000000,: Ablöse €1.20m,32,1978-08-12,Retired,,,False,
Centre-Forward,right,,2010-01-02,Benni McCarthy,184,3091,['South Africa'],1000000,Blackburn Rovers,33,1977-12-11,Retired,,,False,
Centre-Forward,right,,2009-07-22,Frank Nouble,190,119123,"['England', ""Cote d'Ivoire""]",1000000,Chelsea FC U18,19,1991-09-24,Stockton Town,,,False,
Centre-Forward,,,,Dylan Tombides,180,183966,"['Australia', 'Greece']",,,17,1994-08-03,---,,,False,
