position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,1997-01-11,Jussi Jääskeläinen,191,3692,['Finland'],4000000,: Ablöse €150k,36,1975-04-19,Retired,,,False,
Goalkeeper,right,,2006-01-07,Ali Al-Habsi,194,26633,['Oman'],2000000,Bolton Wanderers U21,29,1981-12-30,Retired,,,False,
Goalkeeper,right,,2008-01-07,Ádám Bogdán,194,55247,['Hungary'],500000,Bolton Wanderers U21,23,1987-09-27,Retired,,,False,
Goalkeeper,right,,2008-01-07,Rob Lainton,185,65691,['England'],,Bolton Wanderers U18,21,1989-12-10,Retired,,,False,
Centre-Back,right,,2008-01-30,Gary Cahill,193,27511,['England'],9500000,: Ablöse €6.00m,25,1985-12-19,Retired,,,False,
Centre-Back,right,,2009-07-25,Zat Knight,198,4012,['England'],4000000,: Ablöse €4.70m,31,1980-02-05,Retired,,,False,
Centre-Back,right,,2011-01-20,David Wheater,196,29199,['England'],3500000,: Ablöse €2.75m,24,1987-02-14,Retired,,,False,
Centre-Back,right,,2007-01-08,Andrew O'Brien,191,3228,"['Ireland', 'England']",2000000,: Ablöse ?,32,1979-06-29,Retired,,,False,
Centre-Back,left,,2010-01-07,Marcos Alonso,188,112515,['Spain'],2000000,Real Madrid Castilla,20,1990-12-28,Celta de Vigo,,,False,
Left-Back,left,,2010-01-29,Paul Robinson,175,14063,['England'],2500000,West Bromwich Albion,32,1978-12-14,Retired,,,False,
Left-Back,left,,2007-01-07,Jlloyd Samuel,180,4067,"['Trinidad and Tobago', 'England']",1500000,: Ablöse free transfer,30,1981-03-29,---,,,False,
Left-Back,left,,1998-01-07,Ricardo Gardner,175,6264,['Jamaica'],1500000,: Ablöse €1.50m,32,1978-09-25,Retired,,,False,
Right-Back,right,,2008-01-01,Grétar Steinsson,189,30304,['Iceland'],4000000,AZ Alkmaar,29,1982-09-01,Retired,,,False,
Right-Back,right,,2009-01-07,Sam Ricketts,185,30434,"['Wales', 'England']",2500000,: Ablöse €2.40m,29,1981-11-10,Retired,,,False,
Right-Back,right,,2005-01-07,Joey O'Brien,180,34672,['Ireland'],750000,Bolton Wanderers U18,25,1986-02-17,Retired,,,False,
Defensive Midfield,right,,2009-01-07,Sean Davis,178,4036,['England'],3000000,: Ablöse free transfer,31,1979-09-20,Retired,,,False,
Central Midfield,right,,2008-01-07,Fabrice Muamba,188,35586,"['England', 'DR Congo']",7000000,: Ablöse €6.40m,23,1988-06-04,Retired,,,False,
Central Midfield,both,,2010-01-26,Stuart Holden,178,30071,"['United States', 'Scotland']",4000000,: Ablöse free transfer,25,1985-01-08,Retired,,,False,
Central Midfield,right,,2009-01-26,Mark Davies,180,36917,['England'],3000000,Wolverhampton Wanderers,23,1988-02-18,Retired,,,False,
Central Midfield,right,,2008-01-01,Tamir Cohen,182,24209,"['Israel', 'Italy']",2000000,: Ablöse €800k,27,1984-04-03,Retired,,,False,
Central Midfield,right,,2012-01-01,Josh Vela,181,173804,['England'],,Bolton Wanderers U18,17,1993-12-14,Warrington Town,,,False,
Left Midfield,left,,2008-01-17,Matthew Taylor,177,9218,['England'],6500000,: Ablöse €4.70m,29,1981-11-27,Retired,,,False,
Left Winger,N/A,,2010-01-07,Martin Petrov,,670,['Bulgaria'],5500000,: Ablöse free transfer,32,1979-01-15,Retired,,,False,
Right Winger,right,,2009-08-14,Chung-yong Lee,180,81801,"['Korea, South']",6000000,FC Seoul,22,1988-02-07,Incheon United,,,False,
Right Winger,right,,2009-01-08,Michael O'Halloran,188,125158,['Scotland'],,Bolton Wanderers U18,20,1991-06-01,Greenock Morton FC,,,False,
Second Striker,,,2010-01-07,Robbie Blake,175,3490,['England'],750000,: Ablöse free transfer,35,1976-04-03,Retired,,,False,
Centre-Forward,right,,2008-01-07,Johan Elmander,188,4383,['Sweden'],7500000,: Ablöse €12.60m,30,1981-05-27,Retired,,,False,
Centre-Forward,left,,2011-01-31,Daniel Sturridge,183,47082,"['England', 'Jamaica']",5000000,: Ablöse free transfer,21,1989-01-09,Retired,,,False,
Centre-Forward,left,,2010-08-31,Rodrigo,182,131505,"['Spain', 'Brazil']",4000000,SL Benfica,20,1991-06-03,Lusail SC,,,False,
Centre-Forward,right,,2003-07-23,Kevin Davies,183,4114,['England'],3000000,Southampton FC,34,1977-03-26,Retired,,,False,
Centre-Forward,N/A,,2010-01-07,Ivan Klasnic,,690,['Croatia'],2500000,: Ablöse free transfer,31,1980-01-29,Retired,,,False,
Centre-Forward,left,Cruciate ligament tear - Return unknown,2009-01-07,Danny Ward,180,124172,['England'],50000,Bolton Wanderers U18,20,1990-09-12,Without Club,,,False,
Centre-Forward,right,,2008-01-07,Tope Obadeyi,182,65692,"['England', 'Nigeria']",50000,Bolton Wanderers U18,21,1989-10-29,Alvechurch FC,,,False,
Centre-Forward,right,,2010-12-08,Tom Eaves,191,135136,['England'],50000,: Ablöse €245k,19,1992-01-14,Without Club,,,False,
