position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,2008-01-07,Heurelho Gomes,191,19059,['Brazil'],10000000,: Ablöse €9.00m,30,1981-02-15,Retired,,,False,
Goalkeeper,right,,2010-08-31,Stipe Pletikosa,193,14937,['Croatia'],2500000,: Ablöse €700k,32,1979-08-01,Retired,,,False,
Goalkeeper,right,,2009-01-26,Carlo Cudicini,185,3151,['Italy'],1000000,: Ablöse free transfer,37,1973-06-09,Retired,,,False,
Goalkeeper,right,,2007-01-07,David Button,191,61814,['England'],125000,: Ablöse -,22,1989-02-27,Ipswich Town,,,False,
Goalkeeper,right,,2007-01-01,Ben Alnwick,183,27036,['England'],100000,Sunderland AFC,24,1987-01-01,Retired,,,False,
Centre-Back,N/A,,2008-01-09,Vedran Corluka,,34393,['Croatia'],12000000,: Ablöse €13.75m,25,1986-05-02,Retired,,,False,
Centre-Back,right,,2005-01-31,Michael Dawson,189,9988,['England'],11000000,: Ablöse €7.00m,27,1983-11-18,Retired,,,False,
Centre-Back,right,,2010-01-01,Younès Kaboul,192,27114,"['France', 'Morocco']",7500000,: Ablöse €5.90m,25,1986-04-01,Retired,,,False,
Centre-Back,right,,2010-08-20,William Gallas,182,3156,"['France', 'Guadeloupe']",7500000,: Ablöse free transfer,33,1977-08-17,Retired,,,False,
Centre-Back,left,,2009-06-08,Sébastien Bassong,187,33951,"['Cameroon', 'France']",7500000,Newcastle United,24,1986-09-07,Retired,,,False,
Centre-Back,right,,1998-01-07,Ledley King,188,3360,"['England', 'Antigua and Barbuda']",6000000,: Ablöse -,30,1980-12-10,Retired,,,False,
Centre-Back,right,,2008-01-28,Jonathan Woodgate,188,3224,['England'],4000000,: Ablöse €10.80m,31,1980-01-22,Retired,,,False,
Centre-Back,right,,2010-12-31,Bongani Khumalo,189,82215,"['South Africa', 'Eswatini']",1000000,: Ablöse €1.80m,24,1987-06-01,Retired,,,False,
Centre-Back,right,,2009-01-07,Steven Caulker,191,121280,"['Sierra Leone', 'England']",50000,: Ablöse -,19,1991-12-29,Retired,,,False,
Left-Back,left,,2006-01-07,Benoît Assou-Ekotto,178,18310,"['Cameroon', 'France']",8500000,: Ablöse €5.00m,27,1984-03-24,Retired,,,False,
Left-Back,left,,2007-07-25,Danny Rose,173,50174,"['England', 'Jamaica']",500000,Leeds United U18,20,1990-02-07,Retired,,,False,
Right-Back,right,,2008-01-30,Alan Hutton,185,9619,['Scotland'],7500000,: Ablöse €13.00m,26,1984-11-30,Retired,,,False,
Right-Back,right,,2009-01-07,Kyle Naughton,181,66219,"['England', 'Ireland']",2000000,Sheffield United,22,1988-11-17,Without Club,,,False,
Right-Back,right,,2009-07-22,Kyle Walker,183,95424,['England'],2000000,Sheffield United,21,1990-05-28,Burnley FC,,,False,
Defensive Midfield,right,,2009-01-01,Wilson Palacios,181,58361,['Honduras'],14000000,Wigan Athletic,26,1984-07-29,Retired,,,False,
Defensive Midfield,right,,2005-01-07,Tom Huddlestone,188,13465,['England'],12000000,: Ablöse €4.70m,24,1986-12-28,Retired,,,False,
Defensive Midfield,right,,2010-01-07,Jake Livermore,180,61832,['England'],300000,: Ablöse -,21,1989-11-14,Retired,,,False,
Central Midfield,right,,2008-01-07,Luka Modrić,172,27992,['Croatia'],28000000,GNK Dinamo Zagreb,25,1985-09-09,AC Milan,,,False,
Central Midfield,right,,2005-01-08,Jermaine Jenas,181,3461,['England'],8500000,Newcastle United,28,1983-02-18,Retired,,,False,
Central Midfield,right,,2010-08-18,Sandro,188,74590,"['Brazil', 'Portugal']",8000000,Sport Club Internacional,22,1989-03-15,Retired,,,False,
Central Midfield,left,,2008-01-07,John Bostock,188,58097,"['Trinidad and Tobago', 'England']",,: Ablöse €2.00m,19,1992-01-15,Without Club,,,False,
Right Midfield,right,,2008-07-31,David Bentley,178,3205,['England'],7000000,Blackburn Rovers,26,1984-08-27,Retired,,,False,
Left Midfield,both,,2011-01-18,Steven Pienaar,170,4321,['South Africa'],11000000,: Ablöse €3.60m,29,1982-03-17,Retired,,,False,
Attacking Midfield,N/A,,2010-08-31,Rafael van der Vaart,,4192,"['Netherlands', 'Spain']",20000000,Real Madrid,28,1983-11-02,Retired,,,False,
Attacking Midfield,both,,2009-01-09,Niko Kranjcar,186,16746,['Croatia'],10000000,: Ablöse €2.80m,26,1984-08-13,Retired,,,False,
Right Winger,left,,2020-09-19,Gareth Bale,186,39381,['Wales'],25000000,Real Madrid,21,1989-07-16,Retired,,,False,
Right Winger,right,,2005-01-07,Aaron Lennon,165,14221,"['England', 'Ireland']",21000000,Leeds United,24,1987-04-16,Retired,,,False,
Right Winger,left,,2011-01-07,Andros Townsend,181,61842,['England'],500000,: Ablöse -,19,1991-07-16,Without Club,,,False,
Second Striker,left,,2008-01-07,Giovani dos Santos,175,44674,"['Mexico', 'Spain']",5000000,FC Barcelona,22,1989-11-05,Retired,,,False,
Centre-Forward,right,,2009-06-01,Jermain Defoe,171,3875,"['England', 'St. Lucia']",18000000,: Ablöse €16.40m,28,1982-07-10,Retired,,,False,
Centre-Forward,right,,2009-07-27,Peter Crouch,201,4072,"['England', 'Ireland']",12000000,: Ablöse €10.50m,30,1981-01-30,Retired,,,False,
Centre-Forward,right,,2008-08-30,Roman Pavlyuchenko,188,15072,['Russia'],9000000,: Ablöse €17.40m,29,1981-12-15,Retired,,,False,
Centre-Forward,right,,2009-02-02,Robbie Keane,175,3144,['Ireland'],7000000,: Ablöse €16.70m,30,1980-08-07,Retired,,,False,
