position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,left,,2007-08-08,Craig Gordon,193,12589,['Scotland'],6500000,Heart of Midlothian FC,28,1982-12-31,Retired,,,False,
Goalkeeper,right,,2010-01-07,Simon Mignolet,193,50219,['Belgium'],4000000,: Ablöse €2.50m,23,1988-06-03,Retired,,,False,
Goalkeeper,right,,2006-01-07,Trevor Carson,185,41131,['Northern Ireland'],250000,Sunderland AFC U18,23,1988-05-03,Retired,,,False,
Centre-Back,right,,2009-08-31,Michael Turner,193,12127,['England'],6000000,: Ablöse €4.50m,27,1983-09-11,Retired,,,False,
Centre-Back,right,,2010-01-08,Nedum Onuoha,183,28810,"['England', 'Nigeria']",6000000,: Ablöse free transfer,24,1986-12-11,Retired,,,False,
Centre-Back,right,,2010-07-23,Titus Bramble,192,3130,"['England', 'Montserrat']",4500000,Wigan Athletic,29,1981-07-31,Retired,,,False,
Centre-Back,right,,2008-08-27,Anton Ferdinand,185,3698,"['England', 'St. Lucia']",4500000,: Ablöse €10.00m,26,1985-02-18,Retired,,,False,
Centre-Back,right,,2009-08-17,John Mensah,180,5917,['Ghana'],4000000,: Ablöse €1.50m,28,1982-11-29,Retired,,,False,
Centre-Back,right,,2005-01-07,Nyron Nosworthy,185,14054,"['Jamaica', 'England']",2500000,Gillingham FC,30,1980-11-10,Retired,,,False,
Centre-Back,right,,2009-01-07,Paulo da Silva,184,38800,['Paraguay'],2000000,: Ablöse free transfer,31,1980-01-02,Retired,,,False,
Centre-Back,,,2010-01-21,Matthew Kilgallon,185,4095,['England'],1500000,Sheffield United,27,1984-08-01,Retired,,,False,
Centre-Back,right,,2008-01-15,Jean-Yves M'voto,194,55381,"['France', 'Cameroon']",275000,: Ablöse €400k,22,1988-06-09,Retired,,,False,
Centre-Back,right,,2011-01-07,Louis Laing,188,110865,['England'],,Sunderland AFC U18,18,1993-06-03,Retired,,,False,
Left-Back,left,,2007-07-16,Kieran Richardson,177,3548,['England'],5000000,Manchester United,26,1984-10-21,Retired,,,False,
Left-Back,left,,2008-01-09,George McCartney,183,3775,['Northern Ireland'],3000000,: Ablöse €5.50m,30,1981-04-29,Retired,,,False,
Left-Back,left,,,Blair Adams,178,121312,['England'],50000,,19,1991-08-09,North Shields FC,,,False,
Right-Back,right,,2008-01-22,Phil Bardsley,180,15773,"['Scotland', 'England']",4000000,Manchester United,26,1985-06-28,Retired,,,False,
Right-Back,right,,2011-01-07,Ahmed El Mohamady,182,66333,['Egypt'],4000000,: Ablöse €2.50m,23,1987-09-09,Retired,,,False,
Right-Back,right,,2010-07-24,Marcos Angeleri,183,27448,"['Argentina', 'Italy']",2500000,: Ablöse €1.80m,28,1983-07-04,Retired,,,False,
Defensive Midfield,right,,2008-01-07,Jordan Henderson,182,61651,['England'],8500000,Sunderland AFC U18,21,1990-06-17,Brentford FC,,,False,
