position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,1999-01-02,Peter Enckelman,188,3719,['Finland'],,Turun Palloseura,26,1977-10-03,Retired,,,False,
Goalkeeper,,,2002-01-07,Stefan Postma,201,3714,['Netherlands'],,: Ablöse €2.23m,26,1976-06-10,Retired,,,False,
Goalkeeper,right,,2001-01-07,Wayne Henderson,186,3718,['Ireland'],,Cherry Orchard FC,19,1983-09-16,Retired,,,False,
Centre-Back,right,,2001-07-18,Olof Mellberg,187,3098,['Sweden'],,Racing Santander,25,1977-03-09,Retired,,,False,
Centre-Back,right,,2000-07-20,Alpay Özalan,188,3504,['Türkiye'],,: Ablöse €6.72m,30,1973-05-29,Retired,,,False,
Centre-Back,both,,2003-01-01,Liam Ridgewell,188,4070,['England'],,: Ablöse -,18,1984-07-21,Retired,,,False,
Centre-Back,right,,2002-08-29,Ronny Johnsen,190,3578,['Norway'],,Manchester United,34,1969-10-06,Retired,,,False,
Centre-Back,right,,2001-01-07,Rob Edwards,185,4068,['Wales'],,: Ablöse -,20,1982-12-25,Retired,,,False,
Left-Back,left,,1995-10-03,Alan Wright,163,3331,['England'],,Blackburn Rovers,31,1971-09-28,Retired,,,False,
Left-Back,left,,2000-07-12,Steve Staunton,183,3839,['Ireland'],,: Ablöse free transfer,34,1969-01-19,Retired,,,False,
Left-Back,left,,1998-01-07,Jlloyd Samuel,180,4067,"['Trinidad and Tobago', 'England']",,: Ablöse -,22,1981-03-29,---,,,False,
Right-Back,right,,1999-09-03,Mark Delaney,185,3841,['Wales'],,: Ablöse €375k,27,1976-05-13,Retired,,,False,
Right-Back,right,,2002-07-27,Ulises de la Cruz,180,3842,"['Ecuador', 'England']",,Hibernian FC,29,1974-08-02,Retired,,,False,
Defensive Midfield,left,,1998-01-07,Gareth Barry,184,3291,['England'],,: Ablöse -,22,1981-02-23,Retired,,,False,
Defensive Midfield,right,,1999-07-20,George Boateng,176,3358,"['Netherlands', 'Ghana']",,Coventry City,27,1975-05-09,Retired,,,False,
Defensive Midfield,right,,2002-01-07,Mark Kinsella,175,4064,['Ireland'],,Charlton Athletic,30,1972-12-08,Retired,,,False,
Central Midfield,right,,1994-12-21,Ian Taylor,185,3667,['England'],,: Ablöse €1.50m,35,1968-04-06,Retired,,,False,
Central Midfield,left,,2000-01-07,Thomas Hitzlsperger,184,1573,['Germany'],,: Ablöse free transfer,21,1982-05-04,Retired,,,False,
Central Midfield,right,,1994-01-07,Lee Hendrie,178,4069,['England'],,: Ablöse -,26,1977-05-18,Retired,,,False,
Central Midfield,right,,2002-08-30,Øyvind Leonhardsen,177,4071,['Norway'],,: Ablöse free transfer,32,1970-08-17,Retired,,,False,
Central Midfield,left,,2002-01-07,Peter Whittingham,177,3762,['England'],,: Ablöse -,18,1984-08-09,---,,,False,
Central Midfield,right,,2003-01-01,Joey Gudjónsson,175,4065,['Iceland'],,Real Betis Balompié,23,1980-05-25,Retired,,,False,
Right Midfield,right,,1999-11-03,Steve Stone,175,3364,['England'],,: Ablöse €8.00m,31,1971-08-20,Retired,,,False,
Right Midfield,right,,2000-01-07,Stephen Cooke,173,4074,['England'],,: Ablöse -,20,1983-02-15,Retired,,,False,
Left Midfield,right,,2001-06-20,Hassan Kachloul,186,4066,['Morocco'],,Southampton FC,30,1973-02-19,Retired,,,False,
Attacking Midfield,right,,1998-10-09,Paul Merson,183,3250,['England'],,: Ablöse €10.00m,35,1968-03-20,Retired,,,False,
Attacking Midfield,N/A,,2001-07-07,Mustapha Hadji,,3840,"['Morocco', 'France']",,Coventry City,31,1971-11-16,Retired,,,False,
Centre-Forward,both,,2001-01-13,Juan Pablo Ángel,185,3278,['Colombia'],,: Ablöse €14.40m,27,1975-10-24,Retired,,,False,
Centre-Forward,right,,1998-05-11,Dion Dublin,188,3763,['England'],,Coventry City,34,1969-04-22,Retired,,,False,
Centre-Forward,right,,1998-01-07,Darius Vassell,171,3236,"['England', 'Jamaica']",,: Ablöse -,23,1980-06-13,Retired,,,False,
Centre-Forward,N/A,,2002-01-07,Marcus Allbäck,,3267,['Sweden'],,: Ablöse €3.00m,29,1973-05-07,Retired,,,False,
Centre-Forward,right,,2002-03-27,Peter Crouch,201,4072,"['England', 'Ireland']",,: Ablöse €7.50m,22,1981-01-30,Retired,,,False,
Centre-Forward,right,,2001-08-26,Bosko Balaban,180,3285,['Croatia'],,GNK Dinamo Zagreb,24,1978-10-15,Retired,,,False,
Centre-Forward,left,,2002-01-07,Michael Boulding,178,5220,['England'],,Grimsby Town,27,1976-08-02,Retired,,,False,
Centre-Forward,right,,2002-01-07,Stefan Moore,178,4076,['England'],,: Ablöse -,19,1983-09-28,Retired,,,False,
