position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,1996-07-26,Nigel Martyn,188,3629,['England'],,: Ablöse €3.35m,36,1966-11-08,Retired,,,False,
Goalkeeper,right,,1998-01-07,Paul Robinson,193,3630,['England'],,Leeds United U18,23,1979-10-15,Retired,,,False,
Goalkeeper,right,,1999-01-07,Dejan Milosevic,189,3770,"['Australia', 'Serbia']",,: Ablöse €175k,25,1978-06-26,Retired,,,False,
Centre-Back,right,,1994-05-09,Lucas Radebe,186,3088,['South Africa'],,Kaizer Chiefs,34,1969-12-04,Retired,,,False,
Centre-Back,right,,1998-01-07,Jonathan Woodgate,188,3224,['England'],,Leeds United U18,23,1980-01-22,Retired,,,False,
Centre-Back,left,,2003-01-01,Raúl Bravo,181,3771,['Spain'],,Real Madrid,22,1981-04-14,Retired,,,False,
Centre-Back,N/A,,2003-01-01,Teddy Lucic,,3734,"['Sweden', 'Croatia']",,AIK,30,1973-04-15,Retired,,,False,
Centre-Back,both,,1999-07-29,Michael Duberry,185,3633,"['England', 'Montserrat']",,: Ablöse €7.00m,27,1975-10-14,Retired,,,False,
Centre-Back,left,,2000-01-07,Shane Cansdell-Sherriff,182,3632,['Australia'],,New South Wales Institute of Sport,20,1982-10-11,Retired,,,False,
Centre-Back,,,2002-01-07,Matthew Kilgallon,185,4095,['England'],,Leeds United U18,19,1984-08-01,Retired,,,False,
Left-Back,left,,1995-01-07,Ian Harte,175,3634,['Ireland'],,Leeds United U18,25,1977-08-31,Retired,,,False,
Left-Back,left,,2000-08-18,Dominic Matteo,186,3765,"['Scotland', 'England']",,: Ablöse €7.13m,29,1974-04-28,Retired,,,False,
Right-Back,right,,1991-09-24,Gary Kelly,173,3631,['Ireland'],,Leeds United U18,28,1974-09-07,Retired,,,False,
Right-Back,right,,1999-01-07,Danny Mills,180,3743,['England'],,Charlton Athletic,26,1977-05-18,Retired,,,False,
Right-Back,right,,2001-01-07,Frazer Richardson,180,4094,['England'],,Leeds United U18,20,1982-10-29,Retired,,,False,
Defensive Midfield,both,,2000-01-07,Olivier Dacourt,175,3572,"['France', 'Guadeloupe']",,: Ablöse €10.50m,28,1974-09-25,Retired,,,False,
Defensive Midfield,right,,1998-09-12,David Batty,173,3295,['England'],,Newcastle United,34,1968-02-12,Retired,,,False,
Defensive Midfield,right,,2002-01-07,Paul Okon-Engstler,181,4092,"['Australia', 'Belgium']",,Watford FC,31,1972-05-04,Retired,,,False,
Defensive Midfield,left,,2000-01-07,Jacob Burns,178,4096,['Australia'],,Parramatta Power,25,1978-04-21,Retired,,,False,
Central Midfield,right,,1996-05-07,Lee Bowyer,175,3877,['England'],,Charlton Athletic,26,1977-03-01,Retired,,,False,
Central Midfield,right,,1998-01-07,Alan Smith,178,3768,['England'],,Leeds United U18,22,1980-10-28,Retired,,,False,
Central Midfield,right,,1999-05-25,Eirik Bakke,188,3284,['Norway'],,Sogndal IL,25,1977-09-13,Retired,,,False,
Central Midfield,left,,2001-01-10,Seth Johnson,179,3635,['England'],,: Ablöse €11.50m,24,1979-12-03,Retired,,,False,
Central Midfield,right,,2000-01-07,Jamie McMaster,178,3766,"['Australia', 'England']",,New South Wales Institute of Sport,20,1982-11-29,Retired,,,False,
Central Midfield,right,,2003-01-01,Paul Keegan,180,8068,['Ireland'],,Home Farm,18,1984-05-07,Retired,,,False,
Central Midfield,right,,2002-09-11,James Milner,175,3333,['England'],,Leeds United U18,17,1986-04-01,Retired,,,False,
Left Midfield,left,,2002-09-08,Nick Barmby,170,3222,['England'],,: Ablöse €4.50m,29,1974-11-02,Retired,,,False,
Left Midfield,left,,1997-01-07,Stephen McPhail,177,3764,"['Ireland', 'England']",,Leeds United U18,23,1979-09-12,Retired,,,False,
Left Midfield,left,,1999-12-17,Jason Wilcox,180,3320,['England'],,Blackburn Rovers,31,1971-07-15,Retired,,,False,
Left Midfield,left,,2000-01-07,Harpal Singh,170,3769,"['India', 'England']",,Leeds United U18,21,1981-09-15,Retired,,,False,
Left Winger,left,,1995-12-23,Harry Kewell,180,3241,"['Australia', 'England']",,Marconi Stallions FC,24,1978-09-22,Retired,,,False,
Centre-Forward,right,,2001-05-21,Robbie Keane,175,3144,['Ireland'],,: Ablöse €18.00m,22,1980-08-07,Retired,,,False,
Centre-Forward,right,,1999-01-07,Michael Bridges,185,3767,['England'],,Sunderland AFC,24,1978-05-08,Retired,,,False,
Centre-Forward,both,,2000-07-21,Mark Viduka,188,3242,"['Australia', 'Croatia']",,: Ablöse €9.15m,27,1975-09-10,Retired,,,False,
Centre-Forward,left,,2001-11-29,Robbie Fowler,175,3225,['England'],,: Ablöse €16.80m,28,1975-09-04,Retired,,,False,
Centre-Forward,right,,2000-07-07,Simon Johnson,175,4093,['England'],,Leeds United U18,20,1983-09-03,Retired,,,False,
