position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,,,1993-01-12,Ian Bennett,183,3299,['England'],,: Ablöse €500k,31,1971-10-10,Retired,,,False,
Goalkeeper,,,2001-01-07,Nico Vaesen,191,3737,['Belgium'],,: Ablöse free transfer,33,1969-09-28,Retired,,,False,
Goalkeeper,,,2003-01-03,Andy Marriott,183,3738,"['Wales', 'England']",,Barnsley FC,32,1970-11-10,Retired,,,False,
Defender,right,,2000-01-07,Joey Hutchinson,180,3740,['England'],,Birmingham City U18,21,1982-02-04,Retired,,,False,
Centre-Back,right,,2002-09-13,Darryl Powell,183,4081,"['Jamaica', 'England']",,: Ablöse -,31,1971-11-15,Retired,,,False,
Centre-Back,,,2001-12-14,Steve Vickers,185,3935,['England'],,: Ablöse €475k,35,1967-10-13,Retired,,,False,
Centre-Back,right,,1998-02-16,Darren Purse,188,3106,['England'],,: Ablöse €850k,26,1977-02-14,Retired,,,False,
Centre-Back,right,,2002-07-16,Kenny Cunningham,183,3937,['Ireland'],,: Ablöse free transfer,32,1971-06-28,Retired,,,False,
Centre-Back,right,,1995-01-07,Michael Johnson,180,3936,"['Jamaica', 'England']",,: Ablöse €350k,29,1973-04-07,Retired,,,False,
Centre-Back,left,,2003-01-22,Matthew Upson,185,3273,['England'],,: Ablöse €1.40m,24,1979-04-18,Retired,,,False,
Centre-Back,right,,2002-03-22,Olivier Tébily,183,3931,"[""Cote d'Ivoire"", 'France']",,: Ablöse €1.10m,27,1975-12-19,Retired,,,False,
Centre-Back,left,,2006-01-01,Mat Sadler,180,3930,['England'],,Birmingham City U21,18,1985-02-26,Retired,,,False,
Left-Back,left,,2002-01-07,Tom Williams,180,16116,"['Cyprus', 'England']",,: Ablöse €525k,22,1980-08-07,Retired,,,False,
Left-Back,left,,2002-01-07,Peter Gilbert,175,20968,"['Wales', 'England']",,Birmingham City U18,19,1983-07-31,Retired,,,False,
Left-Back,left,,1996-01-07,Martin Grainger,178,3934,['England'],,: Ablöse €600k,30,1972-08-23,Retired,,,False,
Left-Back,left,,2003-01-01,Jamie Clapham,175,3938,['England'],,Ipswich Town,27,1975-07-12,Retired,,,False,
Right-Back,right,,2002-01-02,Jeff Kenna,180,3933,['Ireland'],,Blackburn Rovers,32,1970-08-27,Retired,,,False,
Right-Back,right,,2003-04-01,Ferdinand Coly,181,3794,"['Senegal', 'France']",,: Ablöse free transfer,29,1973-10-09,Retired,,,False,
Defensive Midfield,right,,,Christophe Grondin,182,29355,"['France', 'Madagascar']",,,19,1983-02-09,Retired,,,False,
Defensive Midfield,right,,2002-01-07,Aliou Cissé,180,3796,"['Senegal', 'France']",,: Ablöse €2.25m,27,1976-03-24,Retired,,,False,
Defensive Midfield,right,,2003-01-01,Piotr Swierczewski,182,3694,"['Poland', 'France']",,: Ablöse ?,31,1972-08-04,Retired,,,False,
Central Midfield,both,,2002-05-30,Robbie Savage,183,3797,['Wales'],,: Ablöse €1.88m,28,1974-10-18,Retired,,,False,
Central Midfield,left,,2001-01-07,Darren Carter,188,3929,['England'],,Birmingham City U18,19,1983-12-18,Retired,,,False,
Central Midfield,left,,2003-10-01,Stephen Clemence,180,3641,['England'],,: Ablöse €1.35m,25,1978-03-31,Retired,,,False,
Right Midfield,right,,2002-08-03,Damien Johnson,175,3940,['Northern Ireland'],,Blackburn Rovers,24,1978-11-18,Retired,,,False,
Left Midfield,left,,1999-07-28,Stan Lazaridis,175,3747,"['Australia', 'Greece']",,: Ablöse €2.25m,30,1972-08-16,Retired,,,False,
Attacking Midfield,right,,1996-01-07,Paul Devlin,173,3716,"['Scotland', 'England']",,: Ablöse ?,31,1972-04-14,Retired,,,False,
Attacking Midfield,right,,1996-01-07,Bryan Hughes,178,3939,['England'],,Wrexham AFC,27,1976-06-19,Retired,,,False,
Right Winger,right,,2002-08-15,Jovan Kirovski,180,3474,"['United States', 'North Macedonia']",,: Ablöse free transfer,27,1976-03-18,Retired,,,False,
Centre-Forward,right,,2001-01-07,Tommy Mooney,180,10410,['England'],,Watford FC,31,1971-11-08,Retired,,,False,
Centre-Forward,right,,2000-01-07,Geoff Horsfield,183,3792,['England'],,: Ablöse €3.38m,29,1973-01-11,Retired,,,False,
Centre-Forward,right,,2002-08-02,Stern John,185,3793,['Trinidad and Tobago'],,: Ablöse €200k,26,1976-10-30,Retired,,,False,
Centre-Forward,right,,2002-01-07,Clinton Morrison,178,3145,"['Ireland', 'England']",,: Ablöse €6.38m,24,1979-05-14,Retired,,,False,
Centre-Forward,right,,2003-02-01,Christophe Dugarry,188,3237,['France'],,: Ablöse free transfer,31,1972-03-24,Retired,,,False,
Centre-Forward,right,,2001-01-07,Craig Fagan,180,3928,"['England', 'Jamaica']",,Birmingham City U18,20,1982-11-12,Retired,,,False,
