position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,1997-01-11,Jussi Jääskeläinen,191,3692,['Finland'],,: Ablöse €150k,28,1975-04-19,Retired,,,False,
Goalkeeper,,,2001-10-26,Kevin Poole,178,16832,['England'],,: Ablöse free transfer,39,1963-07-21,Retired,,,False,
Centre-Back,N/A,,1995-03-21,Gudni Bergsson,,3268,['Iceland'],,: Ablöse €95k,37,1965-07-21,Retired,,,False,
Centre-Back,right,,2001-08-31,Bruno N'Gotty,185,3964,"['France', 'Cameroon']",,: Ablöse €750k,32,1971-10-06,Retired,,,False,
Centre-Back,right,,2003-01-07,Florent Laville,185,3888,['France'],,: Ablöse €750k,29,1973-07-08,Retired,,,False,
Centre-Back,right,,2002-01-07,Danny Livesey,188,10054,['England'],,Bolton Wanderers U18,18,1984-12-31,Retired,,,False,
Centre-Back,right,,2001-12-02,Colin Hendry,185,103642,['Scotland'],,Coventry City,37,1965-07-12,Retired,,,False,
Centre-Back,right,,2001-01-07,Wayne Buchanan,188,3944,['Northern Ireland'],,Bolton Wanderers U18,21,1982-12-01,Retired,,,False,
Left-Back,,,1998-01-01,Mike Whitlow,183,3318,['England'],,: Ablöse €750k,35,1968-01-13,Retired,,,False,
Left-Back,left,,1998-01-07,Ricardo Gardner,175,6264,['Jamaica'],,: Ablöse €1.50m,24,1978-09-25,Retired,,,False,
Left-Back,,,2000-06-07,Anthony Barness,178,3288,['England'],,Charlton Athletic,30,1973-02-25,Retired,,,False,
Left-Back,right,,2000-07-19,Simon Charlton,173,19846,['England'],,: Ablöse free transfer,31,1971-10-25,Retired,,,False,
Right-Back,right,,2002-07-16,Bernard Mendy,180,3707,"['France', 'Senegal']",,: Ablöse ?,21,1981-08-20,Retired,,,False,
Right-Back,right,,2003-01-08,Nicky Hunt,191,16835,['England'],,Bolton Wanderers U21,19,1983-03-09,Retired,,,False,
Defensive Midfield,right,,2002-01-07,Bülent Akın,182,3691,"['Türkiye', 'Belgium']",,: Ablöse free transfer,24,1978-08-28,Retired,,,False,
Defensive Midfield,right,,2003-01-07,Iván Campo,185,3274,['Spain'],,Real Madrid,29,1974-02-21,Retired,,,False,
Defensive Midfield,right,,2002-01-07,Gérald Forschelet,187,9676,"['France', 'Tahiti']",,: Ablöse ?,21,1981-09-19,Retired,,,False,
Defensive Midfield,N/A,,2002-07-02,Stig Tøfting,,324,['Denmark'],,: Ablöse €200k,33,1969-08-14,Retired,,,False,
Defensive Midfield,right,,2001-11-18,Derek Niven,185,16297,['Scotland'],,Raith Rovers FC,19,1983-12-12,Retired,,,False,
Central Midfield,right,,1999-02-01,Paul Warhurst,185,3307,['England'],,: Ablöse €1.20m,33,1969-09-26,Retired,,,False,
Right Midfield,right,,2000-01-07,Per Frandsen,178,3735,['Denmark'],,Blackburn Rovers,33,1970-06-02,Retired,,,False,
Right Midfield,right,,2000-01-08,Cleveland Taylor,174,49544,"['Jamaica', 'England']",,Bolton Wanderers U18,19,1983-09-09,Retired,,,False,
Left Midfield,left,,1999-12-17,Gareth Farrelly,183,9878,['Ireland'],,: Ablöse free transfer,27,1975-08-28,Retired,,,False,
Attacking Midfield,N/A,,2002-01-07,Jay-Jay Okocha,,3708,"['Nigeria', 'Türkiye']",,: Ablöse free transfer,29,1973-08-14,Retired,,,False,
Attacking Midfield,N/A,,2002-02-13,Youri Djorkaeff,,4,"['France', 'Armenia']",,: Ablöse €500k,35,1968-09-03,Retired,,,False,
Attacking Midfield,right,,1999-01-07,Kevin Nolan,183,3950,['England'],,Bolton Wanderers U18,21,1982-06-24,Retired,,,False,
Attacking Midfield,left,,2001-01-07,Jeff Smith,180,3946,['England'],,Bishop Auckland FC,23,1980-06-28,Retired,,,False,
Right Winger,right,,2001-01-07,Jonathan Walters,183,3306,"['Ireland', 'England']",,Blackburn Rovers U18,19,1983-09-20,Retired,,,False,
Right Winger,right,,2001-01-09,Jermaine Johnson,185,16169,"['Jamaica', 'England']",,Tivoli Gardens FC,23,1980-06-25,Retired,,,False,
Centre-Forward,right,,2001-01-07,Henrik Pedersen,185,3947,['Denmark'],,Silkeborg IF,28,1975-10-06,Retired,,,False,
Centre-Forward,right,,2000-07-17,Michael Ricketts,188,4062,['England'],,Walsall FC,24,1978-04-12,Retired,,,False,
Centre-Forward,left,,2003-01-31,Pierre-Yves André,185,3116,['France'],,: Ablöse ?,29,1974-05-14,Retired,,,False,
Centre-Forward,both,,1997-02-10,Dean Holdsworth,180,13792,['England'],,: Ablöse €4.87m,34,1968-08-11,Retired,,,False,
Centre-Forward,right,,2002-01-07,Delroy Facey,183,3948,"['Grenada', 'England']",,: Ablöse free transfer,23,1980-04-22,Retired,,,False,
Centre-Forward,left,,2003-01-01,Salva Ballesta,183,3693,['Spain'],,: Ablöse free transfer,28,1975-05-22,Retired,,,False,
Centre-Forward,right,,2002-08-28,Chris Armstrong,184,3281,['England'],,: Ablöse free transfer,32,1971-06-19,Retired,,,False,
