position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,,,1985-07-11,Kevin Pressman,185,10242,['England'],,Sheffield Wednesday U18,30,1967-06-11,Retired,,,False,
Goalkeeper,right,,1996-01-07,Matt Clarke,191,13781,['England'],,: Ablöse €400k,24,1973-03-11,Retired,,,False,
Goalkeeper,,,1997-09-22,Bruce Grobbelaar,185,145786,"['Zimbabwe', 'South Africa']",,: Ablöse ?,40,1957-06-10,Retired,,,False,
Sweeper,right,,1998-02-19,Goce Sedloski,188,24625,['North Macedonia'],,HNK Hajduk Split,24,1974-10-04,Retired,,,False,
Centre-Back,right,,1994-01-07,Peter Atherton,180,13552,['England'],,Coventry City,28,1970-06-04,Retired,,,False,
Centre-Back,right,,1996-03-16,Jon Newsome,188,107093,['England'],,: Ablöse €2.25m,27,1970-06-09,Retired,,,False,
Centre-Back,right,,1993-01-07,Des Walker,180,10000,"['England', 'Jamaica']",,UC Sampdoria,32,1965-11-26,Retired,,,False,
Centre-Back,left,,1995-12-22,Dejan Stefanovic,180,4308,['Serbia'],,Red Star Belgrade,23,1974-10-28,Retired,,,False,
Centre-Back,both,,1998-03-26,Émerson Thome,188,3643,"['Brazil', 'Portugal']",,: Ablöse free transfer,26,1972-03-30,Retired,,,False,
Left-Back,left,,1994-01-07,Lee Briscoe,180,13994,['England'],,Sheffield Wednesday U18,22,1975-09-30,Retired,,,False,
Left-Back,left,,1995-01-08,Ritchie Humphreys,178,66930,['England'],,Sheffield Wednesday U18,20,1977-11-30,Retired,,,False,
Left-Back,left,,1998-01-01,Andy Hinchcliffe,178,106797,['England'],,: Ablöse €4.50m,29,1969-05-02,Retired,,,False,
Right-Back,both,,1994-01-08,Ian Nolan,183,107097,"['Northern Ireland', 'England']",,: Ablöse €2.25m,27,1970-09-07,Retired,,,False,
Right-Back,right,,1995-11-25,Steve Nicol,178,107096,['Scotland'],,: Ablöse free transfer,36,1961-11-12,Retired,,,False,
Right-Back,right,,1997-01-07,Patrick Blondeau,174,25883,['France'],,: Ablöse €2.60m,30,1968-01-27,Retired,,,False,
Right-Back,right,,1998-02-25,Earl Barrett,180,106795,['England'],,: Ablöse free transfer,31,1967-04-28,Retired,,,False,
Central Midfield,,,1988-01-05,Graham Hyde,,106798,['England'],,Sheffield Wednesday U18,27,1970-10-11,Retired,,,False,
Central Midfield,,,1991-01-07,Ryan Jones,,107090,"['Wales', 'England']",,Unknown,24,1973-07-23,Retired,,,False,
Central Midfield,right,,1996-09-08,Wayne Collins,183,175977,['England'],,Crewe Alexandra,29,1969-04-03,Retired,,,False,
Central Midfield,,,1993-01-10,Adem Poric,175,223287,"['Australia', 'England']",,: Ablöse €72k,25,1973-04-22,Retired,,,False,
Central Midfield,right,,1997-10-09,Jim Magilton,183,3481,['Northern Ireland'],,Southampton FC,29,1969-06-05,Retired,,,False,
Central Midfield,right,,1997-12-10,Petter Rudi,191,6641,['Norway'],,Molde FK,24,1973-09-17,Retired,,,False,
Central Midfield,left,,1997-01-12,Alan Quinn,175,15561,['Ireland'],,Cherry Orchard FC,19,1979-06-13,Retired,,,False,
Right Midfield,right,,1997-05-12,Niclas Alexandersson,181,3265,['Sweden'],,: Ablöse €1.10m,26,1971-12-29,Retired,,,False,
Left Midfield,left,,1995-07-19,Mark Pembridge,172,3615,['Wales'],,: Ablöse €1.25m,27,1970-11-29,Retired,,,False,
Attacking Midfield,,,1997-11-09,Nigel Clough,175,101322,['England'],,: Ablöse free transfer,32,1966-03-19,Retired,,,False,
Left Winger,,,1996-01-08,Mark Platts,173,107100,['England'],,Sheffield Wednesday U18,19,1979-05-23,Retired,,,False,
Second Striker,right,,1996-01-10,Benny Carbone,168,3389,['Italy'],,: Ablöse €5.12m,26,1971-08-14,Retired,,,False,
Second Striker,,,1998-01-03,Francesco Sanetti,185,106803,['Italy'],,: Ablöse free transfer,19,1979-11-01,Retired,,,False,
Centre-Forward,right,,1994-12-21,Guy Whittingham,175,106806,['England'],,: Ablöse €1.10m,33,1964-10-11,Retired,,,False,
Centre-Forward,,,1986-11-08,David Hirst,,109491,"['England', 'Scotland']",,Barnsley FC,30,1967-07-12,Retired,,,False,
Centre-Forward,,,1996-08-07,Andy Booth,183,49086,['England'],,: Ablöse €3.90m,24,1973-06-12,Retired,,,False,
Centre-Forward,both,,1997-06-08,Paolo Di Canio,178,3699,['Italy'],,: Ablöse free transfer,29,1968-09-07,Retired,,,False,
Centre-Forward,right,,1998-01-28,Christian Mayrleb,176,6728,['Austria'],,: Ablöse free transfer,26,1972-08-06,Retired,,,False,
Striker,,,1996-01-08,Scott Oakes,180,107098,['England'],,: Ablöse €640k,25,1972-05-08,Retired,,,False,
Centre-Forward,,,1995-01-01,O'Neill Donaldson,186,195174,['England'],,Doncaster Rovers,28,1969-11-24,Retired,,,False,
Centre-Forward,left,,1997-01-07,Junior Agogo,180,27761,"['Ghana', 'England']",,Sheffield Wednesday U18,18,1979-01-08,---,,,False,
