position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,2014-09-08,Fraser Forster,201,52570,['England'],6500000,: Ablöse €12.50m,32,1988-03-17,AFC Bournemouth,,,False,
Goalkeeper,right,,2018-10-07,Angus Gunn,196,201574,"['Scotland', 'England']",6500000,Manchester City,24,1996-01-22,San Jose Earthquakes,,,False,
Goalkeeper,right,Wrist injury - Return unknown,2016-01-08,Alex McCarthy,193,95976,['England'],4000000,Crystal Palace,30,1989-03-12,Leicester City,,,False,
Goalkeeper,right,,2020-01-07,Harry Lewis,191,341043,['England'],200000,Southampton FC U23,22,1997-12-20,Mansfield Town,,,False,
Goalkeeper,right,,2017-08-14,Jack Rose,190,186923,['England'],100000,West Bromwich Albion U23,25,1995-01-31,Without Club,,,False,
Centre-Back,both,,2018-07-13,Jannik Vestergaard,199,99331,"['Denmark', 'Germany']",12000000,Borussia Mönchengladbach,27,1992-03-08,Without Club,,,False,
Centre-Back,right,,2017-01-07,Jan Bednarek,189,243028,['Poland'],12000000,Lech Poznan,24,1996-12-04,FC Porto,,,False,
Centre-Back,right,,2019-08-08,Kevin Danso,190,263236,['Austria'],6300000,FC Augsburg,21,1998-09-19,Tottenham Hotspur,,,False,
Centre-Back,right,Team captain,2013-01-07,Jack Stephens,185,163744,['England'],5500000,Southampton FC U21,26,1994-01-27,Southampton FC,,,False,
Centre-Back,right,,2012-08-30,Maya Yoshida,189,81789,['Japan'],4000000,VVV-Venlo,31,1988-08-24,Los Angeles Galaxy,,,False,
Left-Back,left,,2015-02-02,Ryan Bertrand,179,40611,['England'],10500000,: Ablöse €13.30m,30,1989-05-08,Retired,,,False,
Left-Back,left,,2016-01-07,Sam McQueen,181,226968,['England'],800000,Southampton FC U23,25,1995-06-02,Retired,,,False,
Left-Back,left,,,Jake Vokins,180,421424,['England'],,,20,2000-03-17,Ebbsfleet United,,,False,
Right-Back,right,,2015-01-07,Cédric Soares,171,112988,"['Portugal', 'Germany']",8000000,: Ablöse €7.00m,28,1991-08-31,São Paulo Futebol Clube,,,False,
Right-Back,right,,2020-11-08,Kyle Walker-Peters,173,341051,"['England', 'Antigua and Barbuda']",8000000,: Ablöse €13.30m,23,1997-04-13,West Ham United,,,False,
Right-Back,right,,2019-01-01,Yan Valery,185,406008,"['Tunisia', 'France']",6300000,Southampton FC U23,21,1999-02-22,Sheffield Wednesday,,,False,
Defensive Midfield,right,,2016-11-07,Pierre-Emile Højbjerg,185,167799,"['Denmark', 'France']",12000000,: Ablöse €15.00m,24,1995-05-08,Olympique Marseille,,,False,
Defensive Midfield,right,,2025-06-11,Oriol Romeu,183,66100,['Spain'],8000000,Without Club,28,1991-09-24,Avispa Fukuoka,,,False,
Central Midfield,right,,2012-01-07,James Ward-Prowse,177,181579,['England'],14500000,Southampton FC U18,25,1994-01-11,West Ham United,,,False,
Central Midfield,right,,2018-01-07,Stuart Armstrong,183,130765,['Scotland'],6500000,: Ablöse €7.95m,28,1992-03-30,Aberdeen FC,,,False,
Central Midfield,right,,,Callum Slattery,180,332342,['England'],50000,,21,1999-08-02,Sheffield Wednesday,,,False,
Central Midfield,right,,,Jacob Maddox,179,314268,['England'],,,21,1998-03-11,Merthyr Town FC,,,False,
Central Midfield,right,,,Alexandre Jankewitz,185,507472,['Switzerland'],,,18,2001-12-25,FC Winterthur,,,False,
Central Midfield,right,,2020-01-01,Will Smallbone,183,444211,"['Ireland', 'England']",,Southampton FC U23,20,2000-02-21,Without Club,,,False,
Left Midfield,left,,,Will Ferry,175,504856,"['Ireland', 'England']",,,19,2000-07-12,Dundee United FC,,,False,
Attacking Midfield,right,,2016-08-29,Sofiane Boufal,175,232271,"['Morocco', 'France']",8000000,: Ablöse €18.70m,26,1993-09-17,Without Club,,,False,
Attacking Midfield,right,,2017-01-07,Jake Hesketh,168,315185,['England'],200000,Southampton FC U23,24,1996-03-27,FC Sholing,,,False,
Left Winger,right,,2019-01-07,Moussa Djenepo,177,485424,['Mali'],11000000,: Ablöse €15.70m,22,1998-06-15,Without Club,,,False,
Right Winger,right,,2016-01-07,Nathan Redmond,173,129078,"['England', 'Jamaica']",16000000,: Ablöse €13.50m,26,1994-06-03,Without Club,,,False,
Right Winger,right,muscular problems - Return unknown,2020-01-07,Nathan Tella,173,340322,"['Nigeria', 'England']",,Southampton FC U23,20,1999-05-07,Bayer 04 Leverkusen,,,False,
Second Striker,right,,2018-01-07,Mohamed Elyounoussi,178,186644,['Norway'],9500000,: Ablöse €18.00m,25,1994-04-08,FC Copenhagen,,,False,
Centre-Forward,right,,2019-01-07,Danny Ings,177,134294,['England'],17500000,: Ablöse €25.10m,27,1992-07-23,Without Club,,,False,
Centre-Forward,right,,2019-01-07,Ché Adams,175,346779,"['Scotland', 'England']",9500000,Birmingham City,23,1996-07-13,Torino FC,,,False,
Centre-Forward,right,,2019-01-01,Michael Obafemi,170,444208,"['Ireland', 'Nigeria']",4500000,Southampton FC U23,19,2000-06-07,Burnley FC,,,False,
Centre-Forward,both,,2014-08-14,Shane Long,180,37304,['Ireland'],2800000,: Ablöse €14.90m,33,1987-01-22,Retired,,,False,
Centre-Forward,right,,2020-01-07,Dan Nlundulu,185,346482,"['England', 'DR Congo']",,Southampton FC U23,21,1999-05-02,Petrolul Ploiesti,,,False,
