position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,2018-01-07,Martin Dúbravka,191,74960,['Slovakia'],5500000,: Ablöse €4.00m,31,1989-01-15,Tottenham Hotspur,,,False,
Goalkeeper,right,,2014-09-08,Karl Darlow,190,99397,"['Wales', 'England']",2400000,: Ablöse €5.00m,29,1990-08-10,Manchester United,,,False,
Goalkeeper,left,,2011-08-30,Rob Elliot,190,39037,"['Ireland', 'England']",600000,Charlton Athletic,34,1986-04-30,Retired,,,False,
Centre-Back,right,,2014-09-08,Jamaal Lascelles,188,183318,"['England', 'Barbados']",14500000,: Ablöse €5.00m,26,1993-11-11,Without Club,,,False,
Centre-Back,right,,2018-07-26,Fabian Schär,186,135343,['Switzerland'],13000000,Deportivo de La Coruña,28,1991-12-20,Newcastle United,,,False,
Centre-Back,left,,2019-02-08,Jetro Willems,177,146258,"['Netherlands', 'Curacao']",5500000,Eintracht Frankfurt,26,1994-03-30,Without Club,,,False,
Centre-Back,right,,2018-09-08,Federico Fernández,189,85475,"['Argentina', 'Italy']",5500000,: Ablöse €6.70m,31,1989-02-21,Retired,,,False,
Centre-Back,left,,2016-03-08,Ciaran Clark,185,98240,"['Ireland', 'England']",4800000,: Ablöse €6.00m,30,1989-09-26,Retired,,,False,
Centre-Back,right,,2017-04-07,Florian Lejeune,190,127108,['France'],4800000,SD Eibar,29,1991-05-20,Rayo Vallecano,,,False,
Centre-Back,right,,,Lewis Cass,185,474382,['England'],,,20,2000-02-27,Harrogate Town,,,False,
Centre-Back,left,,2022-01-07,Kell Watts,192,484389,['England'],,Newcastle United U21,20,1999-03-11,Cambridge United,,,False,
Left-Back,left,,2020-01-30,Danny Rose,173,50174,"['England', 'Jamaica']",16000000,: Ablöse €2.00m,29,1990-02-07,Retired,,,False,
Left-Back,left,,2012-01-07,Paul Dummett,183,170321,"['Wales', 'England']",5500000,Newcastle United U21,28,1991-09-26,Retired,,,False,
Left-Back,left,,,Liam Gibson,186,312553,['England'],,,23,1997-04-25,Hartlepool United,,,False,
Right-Back,right,,2016-08-24,DeAndre Yedlin,173,255916,"['United States', 'Latvia']",6500000,: Ablöse €5.90m,26,1993-09-07,Real Salt Lake City,,,False,
Right-Back,right,,2019-08-08,Emil Krafth,184,184528,['Sweden'],4000000,: Ablöse €5.40m,25,1994-02-08,Without Club,,,False,
Right-Back,right,,2017-07-21,Javier Manquillo,178,162029,['Spain'],4000000,: Ablöse €5.00m,26,1994-05-05,Retired,,,False,
Right-Back,right,,2015-01-07,Jamie Sterry,180,250431,"['England', 'Italy']",75000,Newcastle United U21,24,1995-11-21,Doncaster Rovers,,,False,
Defensive Midfield,right,,2016-11-07,Isaac Hayden,187,206225,"['Jamaica', 'England']",8000000,Arsenal FC U23,25,1995-03-22,Leyton Orient,,,False,
Defensive Midfield,left,,2020-01-21,Nabil Bentaleb,189,245537,"['Algeria', 'France']",4000000,FC Schalke 04,25,1994-11-24,Without Club,,,False,
Defensive Midfield,right,,2018-01-07,Sung-yueng Ki,188,81796,"['Korea, South']",2400000,: Ablöse free transfer,31,1989-01-24,Pohang Steelers,,,False,
