position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,left,,2018-05-07,Ben Foster,193,13572,['England'],1200000,West Bromwich Albion,37,1983-03-04,Retired,,,False,
Goalkeeper,right,,2018-01-31,Pontus Dahlberg,194,365544,['Sweden'],900000,: Ablöse €3.90m,21,1999-01-21,Lillestrøm SK,,,False,
Goalkeeper,right,,2014-01-07,Heurelho Gomes,191,19059,['Brazil'],400000,: Ablöse free transfer,39,1981-02-15,Retired,,,False,
Goalkeeper,right,unknown injury - Return unknown,2017-01-07,Daniel Bachmann,191,120186,['Austria'],400000,: Ablöse free transfer,25,1994-09-07,Watford FC,,,False,
Goalkeeper,right,,,Adam Parkes,185,412596,['England'],,,20,1999-11-30,Poole Town FC,,,False,
Centre-Back,right,,2016-01-07,Christian Kabasele,187,81512,"['Belgium', 'DR Congo']",6500000,KRC Genk,29,1991-02-24,Udinese Calcio,,,False,
Centre-Back,left,Hip bruise - Return unknown,2018-02-07,Adam Masina,191,286949,"['Morocco', 'Italy']",5500000,: Ablöse €5.00m,26,1994-02-01,Without Club,,,False,
Centre-Back,right,,2019-01-07,Craig Dawson,188,121477,['England'],4800000,West Bromwich Albion,30,1990-06-05,Without Club,,,False,
Centre-Back,right,,2014-01-07,Craig Cathcart,189,59606,['Northern Ireland'],4000000,Blackpool FC,31,1989-06-02,Retired,,,False,
Centre-Back,right,,2016-08-30,Adrian Mariappa,179,38145,"['Jamaica', 'England']",1600000,Crystal Palace,33,1986-03-10,St Albans City,,,False,
Centre-Back,right,,2015-01-07,Sebastian Prödl,194,37981,['Austria'],1200000,SV Werder Bremen,33,1987-06-21,Retired,,,False,
Centre-Back,right,,,Mason Barrett,190,504966,['England'],,,20,1999-09-24,Wealdstone FC,,,False,
Centre-Back,,,,Bayli Spencer-Adams,,533083,"['Guyana', 'England']",,,19,2001-06-26,Without Club,,,False,
Centre-Back,right,,,Andi Janjeva,190,733495,"['Kosovo', 'England']",,,17,2002-11-10,FK Partizani,,,False,
Left-Back,left,,2018-05-07,Ken Sema,180,252345,"['Sweden', 'DR Congo']",4000000,Östersunds FK,26,1993-09-30,Pafos FC,,,False,
Left-Back,N/A,,2015-02-07,Jose Cholevas,,41112,"['Greece', 'Germany']",1200000,: Ablöse €2.50m,36,1984-06-27,Retired,,,False,
Right-Back,right,,2017-01-07,Kiko Femenía,174,76467,['Spain'],4800000,: Ablöse free transfer,29,1991-02-02,Getafe CF,,,False,
Right-Back,right,,2016-08-23,Daryl Janmaat,185,60744,['Netherlands'],4000000,Newcastle United,30,1989-07-22,Retired,,,False,
Right-Back,right,Knee injury - Return unknown,2017-08-25,Dimitri Foulquier,183,170472,"['Guadeloupe', 'France']",2000000,Granada CF,27,1993-03-23,Valencia CF,,,False,
Right-Back,right,,,Jamal Balogun,,503762,"['England', 'Nigeria']",,,20,2000-01-18,Without Club,,,False,
Defensive Midfield,right,,2015-06-07,Étienne Capoue,189,63494,"['France', 'Guadeloupe']",5200000,: Ablöse €8.90m,31,1988-11-07,Retired,,,False,
Defensive Midfield,right,,2017-07-13,Nathaniel Chalobah,185,128900,"['England', 'Sierra Leone']",4800000,: Ablöse €6.30m,25,1994-12-12,Without Club,,,False,
Defensive Midfield,right,,2019-07-24,Tom Dele-Bashiru,178,346472,"['Nigeria', 'England']",450000,Manchester City U23,20,1999-09-17,Aris Thessaloniki,,,False,
Defensive Midfield,right,,,Callum Whelan,175,396165,['England'],,,21,1998-09-24,Carlisle United,,,False,
Central Midfield,left,,2017-01-07,Will Hughes,185,207014,['England'],14500000,Derby County,25,1995-04-17,Crystal Palace,,,False,
Central Midfield,both,,2016-08-19,Roberto Pereyra,182,112302,['Argentina'],9000000,: Ablöse €13.50m,29,1991-07-01,Without Club,,,False,
Central Midfield,right,,2017-01-07,Tom Cleverley,175,73484,['England'],4800000,Everton FC,30,1989-12-08,Retired,,,False,
Central Midfield,right,,2018-09-08,Domingos Quina,173,391719,"['Portugal', 'Guinea-Bissau']",3200000,West Ham United U23,20,1999-11-18,Pafos FC,,,False,
Central Midfield,,,,Henry Wise,175,504542,['England'],,,20,2000-01-01,Without Club,,,False,
Central Midfield,right,,,Jayden Bennetts,174,646997,"['England', 'Germany']",,,19,2001-06-26,Chesham United,,,False,
Attacking Midfield,right,,2016-01-02,Abdoulaye Doucouré,183,127187,"['Mali', 'France']",20000000,Stade Rennais FC,27,1993-01-01,Without Club,,,False,
Left Winger,right,,2016-01-02,Adalberto Peñaranda,186,308801,"['Venezuela', 'Spain']",1000000,Udinese Calcio,23,1997-05-31,Deportivo Táchira,,,False,
Right Winger,right,,2019-08-08,Ismaïla Sarr,185,410225,['Senegal'],24500000,Stade Rennais FC,22,1998-02-25,Crystal Palace,,,False,
Right Winger,left,,2022-01-07,Joseph Hungbo,173,725703,"['England', 'Nigeria']",,Watford FC U21,20,2000-01-15,Wigan Athletic,,,False,
Second Striker,right,,2019-08-22,Kaylen Hinds,179,290788,"['England', 'Jamaica']",450000,Without Club,22,1998-01-28,Hayes & Yeading FC,,,False,
Centre-Forward,right,Knee surgery - Return unknown,2018-01-07,Gerard Deulofeu,177,129476,['Spain'],20000000,FC Barcelona,26,1994-03-13,Without Club,,,False,
Centre-Forward,right,,2020-01-01,João Pedro,186,626724,['Brazil'],18000000,Fluminense Football Club,18,2001-09-26,Chelsea FC,,,False,
Centre-Forward,right,,2017-09-08,Andre Gray,178,120565,"['Jamaica', 'England']",9500000,: Ablöse €20.40m,29,1991-06-26,Without Club,,,False,
Centre-Forward,right,,2012-09-22,Troy Deeney,184,65477,"['England', 'Jamaica']",6500000,,32,1988-06-29,Retired,,,False,
Centre-Forward,right,,2020-01-14,Ignacio Pussetto,180,283528,"['Argentina', 'Italy']",6500000,Udinese Calcio,24,1995-12-21,CA Independiente,,,False,
Centre-Forward,right,,2019-07-08,Danny Welbeck,185,67063,"['England', 'Ghana']",5500000,Arsenal FC,29,1990-11-26,Brighton & Hove Albion,,,False,
Centre-Forward,right,,2016-01-07,Isaac Success,182,295331,['Nigeria'],3200000,Granada CF,24,1996-07-01,Al-Ta'awon SC,,,False,
Centre-Forward,left,,,Sam Dalby,189,470128,['England'],,,20,1999-07-12,Bolton Wanderers,,,False,
