position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,2017-01-07,Mathew Ryan,184,128969,"['Australia', 'Scotland']",8000000,Valencia CF,28,1992-08-04,Without Club,,,False,
Goalkeeper,right,,2018-07-16,David Button,191,61814,['England'],1200000,Fulham FC,31,1989-02-27,Ipswich Town,,,False,
Goalkeeper,right,,2018-01-07,Jason Steele,188,73564,"['England', 'Scotland']",600000,Sunderland AFC,29,1990-08-18,Brighton & Hove Albion,,,False,
Centre-Back,right,Team captain,2010-01-07,Lewis Dunk,192,148153,['England'],16000000,: Ablöse -,28,1991-11-21,Brighton & Hove Albion,,,False,
Centre-Back,right,,2019-03-08,Adam Webster,190,212847,['England'],12000000,Bristol City,25,1995-04-01,Without Club,,,False,
Centre-Back,right,,2016-08-26,Shane Duffy,193,119269,"['Ireland', 'Northern Ireland']",9500000,Blackburn Rovers,28,1992-01-01,Without Club,,,False,
Centre-Back,left,,2018-09-08,Dan Burn,201,134270,['England'],4000000,Wigan Athletic,28,1992-09-05,Newcastle United,,,False,
Centre-Back,right,,2018-01-07,Leon Balogun,190,56100,"['Nigeria', 'Germany']",800000,: Ablöse free transfer,32,1988-06-28,Without Club,,,False,
Centre-Back,right,,,Warren O'Hora,188,449020,['Ireland'],,,21,1999-04-19,Hibernian FC,,,False,
Left-Back,left,,2018-05-07,Bernardo,186,364258,['Brazil'],4800000,: Ablöse €10.00m,25,1995-05-14,TSG 1899 Hoffenheim,,,False,
Left-Back,left,,2015-02-07,Gaëtan Bong,183,36291,"['Cameroon', 'France']",800000,Wigan Athletic,32,1988-04-25,Retired,,,False,
Left-Back,left,,,Alex Cochrane,173,392773,['England'],,,20,2000-04-21,Birmingham City,,,False,
Left-Back,left,,2021-01-07,Haydon Roberts,184,533523,['England'],,Brighton & Hove Albion U23,18,2002-10-05,Reading FC,,,False,
Right-Back,right,,2018-09-08,Martín Montoya,175,68645,['Spain'],6500000,Valencia CF,29,1991-04-14,Retired,,,False,
Right-Back,right,,2020-01-31,Tariq Lamptey,163,504148,"['Ghana', 'England']",3200000,Chelsea FC U23,19,2000-09-30,Queens Park Rangers,,,False,
Right-Back,right,,,Romaric Yapi,180,536521,"['France', ""Cote d'Ivoire""]",,,19,2000-07-13,FC Lahti,,,False,
Right-Back,right,,,Archie Davies,183,386201,['England'],,,21,1998-07-10,Yeovil Town,,,False,
Defensive Midfield,right,,2018-07-17,Yves Bissouma,182,410425,"['Mali', ""Cote d'Ivoire""]",9500000,LOSC Lille,23,1996-08-30,Without Club,,,False,
Defensive Midfield,right,,2019-01-31,Tudor Băluță,192,433976,['Romania'],3600000,: Ablöse €2.90m,21,1999-03-27,Universitatea Craiova,,,False,
Central Midfield,right,,2017-07-08,Davy Pröpper,185,79027,['Netherlands'],13500000,: Ablöse €13.00m,28,1991-02-09,Retired,,,False,
Central Midfield,right,,2019-01-24,Alexis Mac Allister,176,534033,"['Argentina', 'Italy']",11000000,: Ablöse €8.00m,21,1998-12-24,Liverpool FC,,,False,
Central Midfield,right,,2026-02-01,Pascal Groß,181,82873,['Germany'],9500000,Borussia Dortmund,29,1991-06-15,Brighton & Hove Albion,,,False,
Central Midfield,right,,2020-01-24,Aaron Mooy,174,123951,"['Australia', 'Netherlands']",9500000,Huddersfield Town,29,1990-09-15,Retired,,,False,
Central Midfield,right,,2014-01-30,Dale Stephens,185,49755,['England'],4800000,Charlton Athletic,31,1989-12-06,Retired,,,False,
Central Midfield,right,,2019-01-07,Steven Alzate,180,476237,"['Colombia', 'England']",2300000,Brighton & Hove Albion U23,21,1998-08-09,Atlanta United FC,,,False,
Central Midfield,right,Tibia and fibula fracture - Return unknown,2015-01-23,Beram Kayal,178,44741,['Israel'],1200000,: Ablöse free transfer,32,1988-02-05,Retired,,,False,
Central Midfield,right,,,Max Sanders,175,411495,['England'],,,21,1999-04-01,Notts County,,,False,
Central Midfield,left,,2021-01-07,Taylor Richards,180,484551,['England'],,Brighton & Hove Albion U23,19,2000-04-12,Without Club,,,False,
Central Midfield,left,,,Jordan Davies,184,427927,['Wales'],,,21,1998-08-18,Tranmere Rovers,,,False,
Central Midfield,,,,Jack Spong,,530916,['England'],,,18,2002-04-02,Without Club,,,False,
Central Midfield,right,,,Teddy Jenks,191,530915,['England'],,,18,2002-12-03,Worthing FC,,,False,
Right Midfield,right,,2017-08-31,Ezequiel Schelotto,187,119164,"['Italy', 'Argentina']",1200000,: Ablöse €3.00m,31,1989-05-23,FC Paradiso,,,False,
Right Midfield,right,,,Ryan Longman,180,512175,['England'],,,19,2000-06-11,Wrexham AFC,,,False,
Left Winger,right,No eligibility – UEFA Europa League Qualifying – until 31/07/2026,2019-01-07,Leandro Trossard,172,144028,['Belgium'],13000000,KRC Genk,25,1994-04-12,Besiktas JK,,,False,
Left Winger,right,,2017-08-20,José Izquierdo,171,147094,['Colombia'],6500000,: Ablöse €18.00m,27,1992-07-07,Retired,,,False,
Left Winger,right,,2017-10-08,Soufyan Ahannach,179,262895,"['Netherlands', 'Morocco']",400000,Almere City FC,24,1995-09-09,Union Yacoub El-Mansour,,,False,
Right Winger,right,,2018-07-25,Alireza Jahanbakhsh,180,213268,"['Iran', 'Netherlands']",6500000,AZ Alkmaar,26,1993-11-08,Without Club,,,False,
Right Winger,left,,2013-01-07,Solly March,180,209212,['England'],6500000,Brighton & Hove Albion U18,25,1994-07-20,Without Club,,,False,
Right Winger,left,,,Peter Gwargis,181,430824,"['Iraq', 'Sweden']",25000,,19,2000-04-09,Duhok SC,,,False,
Centre-Forward,right,,2019-05-08,Neal Maupay,171,217115,"['France', 'Argentina']",17500000,Brentford FC,23,1996-08-14,Olympique Marseille,,,False,
Centre-Forward,right,Called up to national team – cross-competition,2018-01-19,Jürgen Locadia,193,166240,"['Curacao', 'Netherlands']",8000000,: Ablöse €17.00m,26,1993-07-11,Miami FC,,,False,
Centre-Forward,right,,2019-01-07,Aaron Connolly,174,434207,['Ireland'],4000000,Brighton & Hove Albion U23,20,2000-01-28,Leyton Orient,,,False,
Centre-Forward,right,,2018-01-07,Florin Andone,181,177065,"['Romania', 'Spain']",3200000,Deportivo de La Coruña,27,1993-11-04,CD Atlético Baleares,,,False,
Centre-Forward,right,,2017-01-31,Glenn Murray,186,45693,['England'],1600000,AFC Bournemouth,36,1983-09-25,Retired,,,False,
Centre-Forward,right,,,Bojan Radulović,192,516407,"['Serbia', 'Spain']",50000,,20,1999-12-29,Huddersfield Town,,,False,
