position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,2016-07-19,Nick Pope,198,192080,['England'],9500000,Charlton Athletic,28,1992-04-19,Newcastle United,,,False,
Goalkeeper,right,,2018-07-08,Joe Hart,196,40204,['England'],2400000,Manchester City,33,1987-04-19,Retired,,,False,
Goalkeeper,left,,2019-02-08,Bailey Peacock-Farrell,194,410436,"['Northern Ireland', 'England']",1200000,Leeds United,23,1996-10-29,Blackpool FC,,,False,
Goalkeeper,,,2017-08-08,Adam Legzdins,190,43858,"['England', 'Latvia']",250000,Birmingham City,33,1986-11-28,Retired,,,False,
Goalkeeper,right,Achilles tendon rupture - Return unknown,,Lukas Jensen,198,581890,"['Denmark', 'England']",25000,,21,1999-03-18,Millwall FC,,,False,
Centre-Back,right,,2016-01-02,James Tarkowski,185,173504,"['England', 'Poland']",20000000,: Ablöse €4.00m,27,1992-11-19,Everton FC,,,False,
Centre-Back,left,,2012-01-17,Ben Mee,180,74810,['England'],8000000,: Ablöse ?,30,1989-09-21,Retired,,,False,
Centre-Back,left,,2018-05-08,Ben Gibson,185,128904,['England'],6500000,: Ablöse €16.90m,27,1993-01-15,Stoke City,,,False,
Centre-Back,right,,2010-01-01,Kevin Long,188,111114,['Ireland'],1600000,Cork City FC,29,1990-08-18,Waterford FC,,,False,
Centre-Back,right,Knee injury - Return unknown,2020-01-07,Jimmy Dunne,191,396174,"['Ireland', 'Northern Ireland']",300000,FC Burnley U23,22,1997-10-19,Queens Park Rangers,,,False,
Centre-Back,right,,2021-01-07,Bobby Thomas,186,788283,['England'],,FC Burnley U23,19,2001-01-30,Coventry City,,,False,
Left-Back,left,,2017-06-07,Charlie Taylor,183,195633,['England'],4000000,Leeds United,26,1993-09-18,Derby County,,,False,
Left-Back,left,,2019-08-07,Erik Pieters,183,43763,['Netherlands'],4000000,: Ablöse €1.10m,31,1988-07-08,Retired,,,False,
Left-Back,left,,,Anthony Glennon,181,503683,['England'],,,20,1999-11-26,Without Club,,,False,
Left-Back,left,Muscle injury - Return unknown,,Ali Koiki,187,641441,"['England', 'Nigeria']",,,20,1999-08-22,Without Club,,,False,
Right-Back,right,,2015-01-07,Matthew Lowton,180,102258,['England'],4000000,: Ablöse €1.40m,31,1989-09-06,Precision FC,,,False,
Right-Back,right,,2017-07-25,Phil Bardsley,180,15773,"['Scotland', 'England']",800000,: Ablöse €840k,35,1985-06-28,Retired,,,False,
Defensive Midfield,right,,2017-11-07,Jack Cork,185,40613,['England'],12000000,: Ablöse €9.10m,31,1989-06-25,Burnley FC U21,,,False,
Defensive Midfield,right,,2017-01-31,Ashley Westwood,174,91317,['England'],5500000,: Ablöse €5.80m,30,1990-01-04,Charlotte FC,,,False,
Central Midfield,right,,2016-08-31,Jeff Hendrick,185,148262,['Ireland'],9000000,Derby County,28,1992-01-31,Retired,,,False,
Central Midfield,right,,2020-01-30,Josh Brownhill,179,293569,['England'],5500000,Bristol City,24,1995-12-19,Al-Shabab FC,,,False,
Central Midfield,right,,2019-08-08,Danny Drinkwater,178,73491,['England'],4800000,: Ablöse ?,30,1990-05-03,Wythenshawe Town FC,,,False,
Central Midfield,right,,,Mace Goodridge,180,382552,['England'],,,20,1999-09-13,Retired,,,False,
Central Midfield,right,,2020-01-08,Josh Benson,175,397102,['England'],,FC Burnley U23,20,1999-05-12,Without Club,,,False,
Right Midfield,right,,,Lewis Richardson,178,657863,['England'],,,17,2003-07-02,Boreham Wood FC,,,False,
Left Midfield,left,,2017-01-31,Robbie Brady,176,128229,['Ireland'],4800000,: Ablöse €15.10m,28,1992-01-14,Without Club,,,False,
Left Winger,left,,2018-01-07,Dwight McNeil,183,584769,"['England', 'Jamaica']",18000000,FC Burnley U23,20,1999-11-22,Everton FC,,,False,
Right Winger,left,,2016-07-19,Jóhann Berg Gudmundsson,186,89231,['Iceland'],8000000,Charlton Athletic,29,1990-10-27,Without Club,,,False,
Right Winger,right,,2021-08-25,Aaron Lennon,165,14221,"['England', 'Ireland']",2400000,Kayserispor,33,1987-04-16,Retired,,,False,
Right Winger,right,,,Max Thompson,182,598958,['England'],,,18,2002-09-02,Without Club,,,False,
Centre-Forward,right,,2017-08-21,Chris Wood,191,108725,['New Zealand'],14500000,Leeds United,28,1991-07-12,Nottingham Forest,,,False,
Centre-Forward,right,,2025-02-01,Ashley Barnes,185,63200,['England'],8000000,Norwich City,30,1989-10-30,Without Club,,,False,
Centre-Forward,right,Ankle injury - Return unknown,2019-09-07,Jay Rodríguez,185,53360,"['England', 'Spain']",4800000,West Bromwich Albion,30,1989-07-29,Without Club,,,False,
Centre-Forward,right,,2018-07-08,Matej Vydra,180,101500,['Czech Republic'],4000000,Derby County,28,1992-01-05,FC Viktoria Plzen,,,False,
Centre-Forward,right,,,Joel Mumbongo,188,381156,"['Sweden', 'DR Congo']",,,21,1999-09-01,Without Club,,,False,
