position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,left,,2018-01-07,Rui Patrício,190,45026,['Portugal'],16000000,: Ablöse €18.00m,32,1988-02-15,Retired,,,False,
Goalkeeper,right,,2017-10-07,John Ruddy,192,29712,['England'],2000000,: Ablöse free transfer,33,1986-10-24,Without Club,,,False,
Goalkeeper,left,,2017-11-07,Will Norris,195,285033,['England'],250000,: Ablöse ?,26,1993-12-08,Salford City,,,False,
Goalkeeper,right,,,Andreas Søndergaard,188,462820,['Denmark'],,,19,2001-01-17,Hobro IK,,,False,
Centre-Back,right,Knee injury - Return unknown,2018-01-07,Willy Boly,195,142310,"[""Cote d'Ivoire"", 'France']",14500000,FC Porto,29,1991-03-02,Without Club,,,False,
Centre-Back,right,,2015-03-07,Conor Coady,185,128901,['England'],14500000,: Ablöse €2.80m,27,1993-02-25,Wrexham AFC,,,False,
Centre-Back,right,,2019-07-27,Jesús Vallejo,184,251896,['Spain'],6000000,Real Madrid,23,1997-05-01,Albacete Balompié,,,False,
Centre-Back,right,,2017-01-07,Ryan Bennett,188,67252,['England'],4000000,: Ablöse free transfer,30,1990-06-03,Retired,,,False,
Centre-Back,left,,2016-08-30,Romain Saïss,188,204198,"['Morocco', 'France']",4000000,: Ablöse €4.00m,30,1990-03-26,Without Club,,,False,
Centre-Back,left,,2018-09-08,Maximilian Kilman,194,525247,"['England', 'Ukraine']",800000,: Ablöse €4.75m,23,1997-05-23,West Ham United,,,False,
Centre-Back,right,,,Dion Sanderson,188,495993,['England'],150000,,20,1999-12-15,Derby County,,,False,
Centre-Back,right,,,Christian Marques,188,539807,"['Portugal', 'Switzerland']",,,17,2003-01-15,CD Tondela,,,False,
Left-Back,left,,2018-01-07,Ryan Giles,183,504581,['England'],,Wolverhampton Wanderers U18,20,2000-01-26,Hull City,,,False,
Left-Back,left,,,Lewis Richards,182,571827,"['Ireland', 'England']",,,18,2001-10-15,Crawley Town,,,False,
Right-Back,right,,2023-07-20,Matt Doherty,185,171679,['Ireland'],16000000,: Ablöse free transfer,28,1992-01-16,Sheffield United,,,False,
Right-Back,both,,2019-01-31,Jonny Otto,175,175446,['Spain'],16000000,: Ablöse €21.00m,26,1994-03-03,Deportivo Alavés,,,False,
Right-Back,right,,,Luke Matheson,168,614084,"['England', 'Scotland']",900000,,17,2002-03-10,Macclesfield FC,,,False,
Right-Back,right,,2017-01-07,Phil Ofosu-Ayeh,183,133858,"['Ghana', 'Germany']",300000,Eintracht Braunschweig,28,1991-09-15,Without Club,,,False,
Right-Back,right,,2020-01-01,Oskar Buur,180,293283,['Denmark'],100000,Wolverhampton Wanderers U23,22,1998-03-31,Lyngby Boldklub,,,False,
Defensive Midfield,right,,2017-08-07,Rúben Neves,183,225161,['Portugal'],40000000,FC Porto,23,1997-03-13,Al-Hilal SFC,,,False,
Defensive Midfield,right,,2019-01-07,Leander Dendoncker,188,168157,['Belgium'],22500000,: Ablöse €13.80m,25,1995-04-15,Without Club,,,False,
Defensive Midfield,right,,2019-02-08,Bruno Jordão,180,415646,['Portugal'],2300000,: Ablöse €8.90m,21,1998-12-10,CSKA Sofia,,,False,
Defensive Midfield,right,,,Ming-Yang Yang,175,184382,"['China', 'Switzerland']",250000,,24,1995-11-07,Chengdu Rongcheng,,,False,
Defensive Midfield,right,,,Flávio Cristóvão,185,544789,"['Portugal', 'Angola']",100000,,23,1997-05-23,GIMD Abóboda,,,False,
Defensive Midfield,right,,,Terry Taylor,185,463758,"['Wales', 'Scotland']",,,19,2001-06-29,Stevenage FC,,,False,
Defensive Midfield,right,,2021-01-01,Owen Otasowie,191,511815,"['United States', 'England']",,Wolverhampton Wanderers U23,19,2001-06-01,Without Club,,,False,
Central Midfield,right,,2018-07-24,João Moutinho,170,29364,['Portugal'],8000000,: Ablöse €5.60m,33,1986-08-09,SC Braga,,,False,
Central Midfield,right,,2017-01-01,Connor Ronan,171,337787,"['Ireland', 'England']",450000,Wolverhampton Wanderers U23,22,1998-06-03,Aberdeen FC,,,False,
Central Midfield,right,,,Taylor Perry,180,502073,['England'],,,18,2001-07-15,Exeter City,,,False,
Central Midfield,right,,2021-01-07,Luke Cundle,171,532541,['England'],,Wolverhampton Wanderers U23,18,2002-04-26,Millwall FC,,,False,
Left Midfield,left,,2018-01-07,Rúben Vinagre,174,357158,['Portugal'],9000000,: Ablöse €2.25m,21,1999-09-04,Legia Warszawa,,,False,
Attacking Midfield,right,,2017-01-01,Morgan Gibbs-White,171,429014,"['England', 'Jamaica']",7200000,Wolverhampton Wanderers U18,20,2000-01-27,Nottingham Forest,,,False,
Attacking Midfield,right,,,Meritan Shabani,185,379980,['Germany'],325000,,21,1999-03-15,AC Bellinzona,,,False,
Left Winger,right,,2018-01-07,Diogo Jota,178,340950,['Portugal'],28000000,: Ablöse €14.00m,23,1996-04-12,---,,,False,
Left Winger,right,,2020-01-30,Daniel Podence,170,256977,['Portugal'],12000000,: Ablöse €19.60m,24,1995-10-21,Al-Shabab FC,,,False,
