position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,1996-07-26,Nigel Martyn,188,3629,['England'],,: Ablöse €3.35m,32,1966-11-08,Retired,,,False,
Goalkeeper,,,1998-01-07,Nuno Santos,185,17361,['Portugal'],,Vitória Setúbal FC,26,1973-04-20,Retired,,,False,
Goalkeeper,right,,1993-04-22,Mark Beeney,193,107177,['England'],,: Ablöse €350k,31,1967-12-30,Retired,,,False,
Goalkeeper,right,,1998-01-07,Paul Robinson,193,3630,['England'],,Leeds United U18,19,1979-10-15,Retired,,,False,
Centre-Back,right,,1994-05-09,Lucas Radebe,186,3088,['South Africa'],,Kaizer Chiefs,30,1969-12-04,Retired,,,False,
Centre-Back,right,,1991-01-07,David Wetherall,191,13615,['England'],,: Ablöse €180k,28,1971-03-14,Retired,,,False,
Centre-Back,right,,1998-01-03,Martin Hiden,184,2942,['Austria'],,: Ablöse €2.18m,26,1973-11-03,Retired,,,False,
Centre-Back,right,,1998-01-07,Jonathan Woodgate,188,3224,['England'],,Leeds United U18,19,1980-01-22,Retired,,,False,
Centre-Back,right,,1995-01-07,Mark Jackson,183,48257,['England'],,Leeds United U18,21,1977-09-30,Retired,,,False,
Centre-Back,right,,1997-01-01,Robert Molenaar,192,6249,['Netherlands'],,: Ablöse €1.40m,30,1969-02-27,Retired,,,False,
Left-Back,,,1997-01-07,Davie Robertson,180,107180,['Scotland'],,: Ablöse €750k,30,1968-10-17,Retired,,,False,
Left-Back,left,,1998-08-07,Danny Granville,180,13789,['England'],,: Ablöse €2.40m,24,1975-01-19,Retired,,,False,
Left-Back,left,,1995-01-07,Ian Harte,175,3634,['Ireland'],,Leeds United U18,21,1977-08-31,Retired,,,False,
Right-Back,,,,Paul Donnelly,178,29875,['Ireland'],,,19,1979-08-31,Retired,,,False,
Right-Back,right,,1991-09-24,Gary Kelly,173,3631,['Ireland'],,Leeds United U18,24,1974-09-07,Retired,,,False,
Right-Back,right,,1997-01-07,Alf-Inge Haaland,186,107179,['Norway'],,: Ablöse €2.40m,26,1972-11-23,Retired,,,False,
Right-Back,right,,1996-12-13,Gunnar Halle,183,102506,['Norway'],,: Ablöse €575k,33,1965-11-08,Retired,,,False,
Right-Back,right,,1995-01-07,Alan Maybury,180,12597,['Ireland'],,Leeds United U18,20,1978-08-08,Retired,,,False,
Right-Back,,,,Damien Lynch,178,57430,['Ireland'],,,19,1979-07-31,Retired,,,False,
Defensive Midfield,right,,1998-09-12,David Batty,173,3295,['England'],,Newcastle United,30,1968-02-12,Retired,,,False,
Midfielder,,,1997-01-07,Wesley Boyle,183,107186,['Northern Ireland'],,Leeds United U18,20,1979-03-30,Retired,,,False,
Central Midfield,right,,1996-05-07,Lee Bowyer,175,3877,['England'],,Charlton Athletic,22,1977-03-01,Retired,,,False,
Central Midfield,right,,,Tommy Knarvik,174,26206,['Norway'],,,19,1979-01-11,Retired,,,False,
Central Midfield,right,,1997-01-07,Lee Matthews,188,20977,['England'],,Leeds United U18,20,1979-01-16,Retired,,,False,
Central Midfield,right,,1998-01-07,Alan Smith,178,3768,['England'],,Leeds United U18,18,1980-10-28,Retired,,,False,
Central Midfield,right,,1999-01-02,Matt Jones,180,4252,['Wales'],,Leeds United Reserves,18,1980-01-09,Retired,,,False,
Right Midfield,right,,1997-07-23,David Hopkin,183,107198,['Scotland'],,: Ablöse €4.80m,28,1970-08-21,Retired,,,False,
Left Midfield,left,,1996-08-14,Lee Sharpe,183,107229,['England'],,: Ablöse €6.75m,28,1971-05-27,Retired,,,False,
Left Midfield,left,,1997-01-07,Bruno Ribeiro,172,24213,['Portugal'],,Vitória Setúbal FC,23,1975-10-22,Retired,,,False,
Left Midfield,left,,1997-01-07,Stephen McPhail,177,3764,"['Ireland', 'England']",,Leeds United U18,19,1979-09-12,Retired,,,False,
Attacking Midfield,right,,,Tony Hackworth,185,13701,['England'],,,19,1980-05-19,Retired,,,False,
Left Winger,,,1999-01-01,Willem Korsten,,104898,['Netherlands'],,Vitesse Arnhem,24,1975-01-21,Retired,,,False,
Left Winger,left,,1995-12-23,Harry Kewell,180,3241,"['Australia', 'England']",,Marconi Stallions FC,20,1978-09-22,Retired,,,False,
Centre-Forward,both,,1998-01-07,Clyde Wijnhard,180,14387,"['Netherlands', 'Suriname']",,: Ablöse €2.10m,25,1973-01-11,Retired,,,False,
Centre-Forward,right,,1997-01-07,Jimmy Floyd Hasselbaink,178,3175,"['Netherlands', 'Suriname']",,Boavista FC,27,1972-03-27,Retired,,,False,
Centre-Forward,right,,1996-01-07,Derek Lilley,180,13327,['Scotland'],,Greenock Morton FC,25,1974-09-02,Retired,,,False,
