position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,,,1995-07-13,Russell Hoult,193,3653,['England'],,: Ablöse €300k,26,1972-11-22,Retired,,,False,
Goalkeeper,left,,1997-03-26,Mart Poom,195,3715,['Estonia'],,: Ablöse €700k,27,1972-03-02,Retired,,,False,
Centre-Back,right,,1998-01-07,Horacio Carbonari,191,30799,"['Argentina', 'Italy']",,: Ablöse €3.00m,25,1974-02-05,Retired,,,False,
Centre-Back,right,,1996-12-08,Christian Dailly,183,3799,['Scotland'],,: Ablöse €750k,25,1973-10-23,Retired,,,False,
Centre-Back,N/A,,1998-01-07,Stefan Schnoor,,702,['Germany'],,: Ablöse free transfer,28,1971-04-18,Retired,,,False,
Centre-Back,right,,1995-05-27,Darryl Powell,183,4081,"['Jamaica', 'England']",,: Ablöse €1.13m,27,1971-11-15,Retired,,,False,
Centre-Back,right,,1995-10-31,Igor Stimac,188,103812,['Croatia'],,HNK Hajduk Split,31,1967-06-09,Retired,,,False,
Centre-Back,right,,1996-07-17,Jacob Laursen,183,4253,['Denmark'],,Silkeborg IF,27,1971-06-10,Retired,,,False,
Centre-Back,right,,1998-08-21,Spencer Prior,191,12722,"['England', 'Australia']",,: Ablöse €1.00m,28,1971-04-22,Retired,,,False,
Centre-Back,right,,1997-01-07,Steve Elliott,185,13457,['England'],,Derby County U18,20,1978-10-29,Retired,,,False,
Left-Back,left,,1998-10-16,Tony Dorigo,175,101324,"['England', 'Australia']",,: Ablöse ?,33,1965-12-31,Retired,,,False,
Left-Back,left,,1999-03-23,Paul Boertien,178,13440,['England'],,Carlisle United,20,1979-01-20,Retired,,,False,
Right-Back,right,,1999-12-03,Vasilios Bormpokis,180,9875,['Greece'],,Sheffield United,30,1969-10-02,Retired,,,False,
Right-Back,right,,1997-01-07,Rob Kozluk,173,13525,"['England', 'Poland']",,Derby County U18,21,1977-05-08,Retired,,,False,
Right-Back,both,,1999-03-24,Richard Jackson,173,13467,['England'],,Scarborough FC (- 2007),19,1980-04-18,Retired,,,False,
Defensive Midfield,right,,1992-06-07,Lee Carsley,178,3618,"['Ireland', 'England']",,Derby County U18,25,1974-02-28,Retired,,,False,
Central Midfield,,,1998-09-19,Brian Launders,,227861,['Ireland'],,: Ablöse ?,23,1976-08-06,Retired,,,False,
Central Midfield,right,,1998-06-02,Rory Delap,183,4112,"['Ireland', 'England']",,Carlisle United,22,1976-06-07,Retired,,,False,
Central Midfield,right,,1998-03-25,Lars Bohinen,185,102503,['Norway'],,Blackburn Rovers,29,1969-08-09,Retired,,,False,
Central Midfield,right,,1997-01-07,Marc Bridge-Wilkinson,168,39231,['England'],,Derby County U18,20,1979-03-16,Retired,,,False,
Central Midfield,right,,1998-01-07,Adam Murray,175,9408,['England'],,Derby County U18,17,1981-09-30,Retired,,,False,
Right Midfield,right,,1997-01-07,Stefano Eranio,180,4227,['Italy'],,: Ablöse free transfer,32,1966-12-29,Retired,,,False,
Right Midfield,right,,1998-01-07,Kevin Harper,168,9220,"['Scotland', 'England']",,Hibernian FC,23,1976-01-15,Retired,,,False,
Right Winger,right,,1997-01-07,Jonathan Hunt,180,107811,['England'],,: Ablöse €750k,27,1971-02-11,Retired,,,False,
Second Striker,both,,1997-01-08,Francesco Baiano,170,107802,['Italy'],,: Ablöse €1.00m,31,1968-02-24,Retired,,,False,
Centre-Forward,right,,1999-01-01,Marvin Robinson,180,25387,['England'],,Derby County U18,19,1980-11-04,Retired,,,False,
Centre-Forward,right,,1991-01-07,Dean Sturridge,173,4230,"['England', 'Jamaica']",,Derby County U18,25,1973-07-26,Retired,,,False,
Centre-Forward,right,,1997-03-20,Paulo Wanchope,193,3230,"['Costa Rica', 'England']",,CS Herediano,22,1976-07-31,Retired,,,False,
Centre-Forward,right,,1998-10-28,Malcolm Christie,184,3790,['England'],,: Ablöse €75k,20,1979-11-04,Retired,,,False,
Centre-Forward,right,,1997-06-08,Deon Burton,178,3464,"['Jamaica', 'England']",,: Ablöse €1.25m,22,1976-10-25,Retired,,,False,
Centre-Forward,N/A,,1999-03-25,Mikkel Beck,,5650,['Denmark'],,: Ablöse €700k,26,1973-12-05,Retired,,,False,
